elapsed_seconds,timestamp,cpu_percent,rss_mb,pss_mb,uss_mb,lazy_free_mb,live_mb,active_runs
135.595,2026-08-05T20:41:34,0.00,965.125,,,748.000,0.000,0
136.172,2026-08-05T20:41:35,0.00,965.125,,,748.000,0.000,0
136.748,2026-08-05T20:41:35,0.00,965.125,,,748.000,0.000,0
137.320,2026-08-05T20:41:36,0.00,965.125,,,748.000,0.000,0
137.895,2026-08-05T20:41:36,0.00,965.125,,,748.000,0.000,0
138.473,2026-08-05T20:41:37,0.00,965.125,,,748.000,0.000,0
139.049,2026-08-05T20:41:38,0.00,965.125,,,748.000,0.000,0
139.631,2026-08-05T20:41:38,0.00,965.125,,,748.000,0.000,0
140.207,2026-08-05T20:41:39,0.00,965.125,,,748.000,0.000,0
140.781,2026-08-05T20:41:39,0.00,965.125,,,748.000,0.000,0
141.358,2026-08-05T20:41:40,0.00,965.125,,,748.000,0.000,0
141.935,2026-08-05T20:41:40,0.00,965.125,,,748.000,0.000,0
142.514,2026-08-05T20:41:41,0.00,965.125,,,748.000,0.000,0
143.091,2026-08-05T20:41:42,0.00,965.125,,,748.000,0.000,0
143.666,2026-08-05T20:41:42,0.00,965.125,,,748.000,0.000,0
144.246,2026-08-05T20:41:43,0.00,965.125,,,748.000,0.000,0
144.825,2026-08-05T20:41:43,0.00,965.125,,,748.000,0.000,0
145.402,2026-08-05T20:41:44,0.00,965.125,,,748.000,0.000,0
145.978,2026-08-05T20:41:45,0.00,965.125,,,748.000,0.000,0
146.556,2026-08-05T20:41:45,0.00,965.125,,,748.000,0.000,0
147.122,2026-08-05T20:41:46,0.00,965.125,,,748.000,0.000,0
147.701,2026-08-05T20:41:46,0.00,965.125,,,748.000,0.000,0
148.277,2026-08-05T20:41:47,0.00,965.125,,,748.000,0.000,0
148.852,2026-08-05T20:41:47,0.00,965.125,,,748.000,0.000,0
149.432,2026-08-05T20:41:48,0.00,965.125,,,748.000,0.000,0
150.009,2026-08-05T20:41:49,0.01,965.125,,,748.000,0.000,0
150.588,2026-08-05T20:41:49,0.00,965.125,,,748.000,0.000,0
