elapsed_seconds,timestamp,cpu_percent,rss_mb,pss_mb,uss_mb,lazy_free_mb,live_mb,active_runs
39.837,2026-08-05T21:08:08,3.94,1416.609,,,85.000,1235.000,913
40.407,2026-08-05T21:08:08,4.87,1419.156,,,90.000,1227.000,900
40.978,2026-08-05T21:08:09,4.51,1421.266,,,97.000,1215.000,878
41.556,2026-08-05T21:08:10,4.08,1423.359,,,103.000,1206.000,855
42.125,2026-08-05T21:08:10,4.80,1426.641,,,111.000,1193.000,845
42.702,2026-08-05T21:08:11,3.74,1427.953,,,114.000,1189.000,828
43.276,2026-08-05T21:08:11,4.83,1429.797,,,118.000,1182.000,815
43.853,2026-08-05T21:08:12,3.94,1430.656,,,121.000,1177.000,795
44.428,2026-08-05T21:08:12,3.54,1432.469,,,129.000,1163.000,772
45.004,2026-08-05T21:08:13,3.91,1433.906,,,134.000,1154.000,748
45.587,2026-08-05T21:08:14,3.77,1434.828,,,139.000,1145.000,730
46.171,2026-08-05T21:08:14,3.67,1436.094,,,144.000,1136.000,718
46.750,2026-08-05T21:08:15,3.55,1437.000,,,150.000,1125.000,701
47.324,2026-08-05T21:08:15,3.39,1437.953,,,157.000,1112.000,670
47.895,2026-08-05T21:08:16,3.54,1439.141,,,164.000,1100.000,663
48.485,2026-08-05T21:08:17,3.21,1439.859,,,169.000,1090.000,657
49.071,2026-08-05T21:08:17,3.39,1440.500,,,173.000,1083.000,648
49.646,2026-08-05T21:08:18,3.26,1441.500,,,177.000,1076.000,641
50.232,2026-08-05T21:08:18,2.29,1442.062,,,179.000,1072.000,638
50.817,2026-08-05T21:08:19,3.03,1442.688,,,183.000,1064.000,637
51.395,2026-08-05T21:08:19,2.95,1443.000,,,185.000,1061.000,636
51.981,2026-08-05T21:08:20,2.83,1443.594,,,187.000,1058.000,634
52.567,2026-08-05T21:08:21,2.83,1444.078,,,188.000,1057.000,632
53.143,2026-08-05T21:08:21,2.47,1444.906,,,191.000,1052.000,631
53.730,2026-08-05T21:08:22,2.85,1445.297,,,193.000,1048.000,630
54.308,2026-08-05T21:08:22,2.96,1445.656,,,193.000,1048.000,629
54.881,2026-08-05T21:08:23,2.36,1445.969,,,195.000,1044.000,626
55.459,2026-08-05T21:08:24,2.42,1446.250,,,198.000,1039.000,624
56.044,2026-08-05T21:08:24,2.67,1446.594,,,200.000,1034.000,622
56.627,2026-08-05T21:08:25,2.46,1446.938,,,202.000,1031.000,621
57.211,2026-08-05T21:08:25,2.34,1447.094,,,202.000,1031.000,621
57.795,2026-08-05T21:08:26,2.34,1447.219,,,203.000,1029.000,621
58.374,2026-08-05T21:08:26,2.77,1447.609,,,204.000,1028.000,620
58.965,2026-08-05T21:08:27,2.50,1448.359,,,208.000,1020.000,600
59.552,2026-08-05T21:08:28,2.39,1448.469,,,214.000,1009.000,565
60.123,2026-08-05T21:08:28,2.24,1448.766,,,218.000,1001.000,530
60.711,2026-08-05T21:08:29,2.13,1448.828,,,228.000,981.000,495
61.286,2026-08-05T21:08:29,2.36,1448.891,,,230.000,977.000,461
61.870,2026-08-05T21:08:30,2.54,1449.016,,,233.000,972.000,426
62.458,2026-08-05T21:08:30,2.40,1449.984,,,233.000,972.000,392
63.042,2026-08-05T21:08:31,2.26,1450.125,,,246.000,947.000,357
63.634,2026-08-05T21:08:32,2.14,1450.188,,,247.000,944.000,322
64.216,2026-08-05T21:08:32,2.48,1450.281,,,249.000,940.000,288
64.797,2026-08-05T21:08:33,2.58,1450.391,,,258.000,923.000,254
65.371,2026-08-05T21:08:33,1.89,1450.422,,,261.000,917.000,219
65.951,2026-08-05T21:08:34,2.21,1450.516,,,264.000,911.000,188
66.534,2026-08-05T21:08:35,2.21,1450.656,,,266.000,907.000,173
67.125,2026-08-05T21:08:35,1.82,1450.766,,,267.000,904.000,163
67.698,2026-08-05T21:08:36,2.29,1450.906,,,279.000,881.000,161
68.289,2026-08-05T21:08:36,2.08,1450.922,,,280.000,879.000,161
68.874,2026-08-05T21:08:37,2.22,1450.984,,,280.000,879.000,156
69.536,2026-08-05T21:08:38,1.94,1451.078,,,280.000,879.000,142
70.121,2026-08-05T21:08:38,1.61,1451.141,,,281.000,877.000,114
70.712,2026-08-05T21:08:39,1.98,1451.234,,,284.000,872.000,96
71.283,2026-08-05T21:08:39,1.84,1451.234,,,285.000,870.000,85
71.870,2026-08-05T21:08:40,1.88,1451.328,,,291.000,858.000,84
72.457,2026-08-05T21:08:40,2.20,1451.422,,,291.000,857.000,70
73.050,2026-08-05T21:08:41,1.91,1451.438,,,292.000,856.000,65
73.641,2026-08-05T21:08:42,1.82,1451.453,,,294.000,851.000,57
74.229,2026-08-05T21:08:42,1.74,1451.500,,,294.000,851.000,52
74.821,2026-08-05T21:08:43,1.90,1451.516,,,294.000,852.000,49
75.399,2026-08-05T21:08:43,1.62,1451.516,,,295.000,850.000,49
75.993,2026-08-05T21:08:44,1.36,1451.625,,,296.000,848.000,45
76.588,2026-08-05T21:08:45,0.99,1451.625,,,298.000,844.000,41
77.176,2026-08-05T21:08:45,1.09,1451.656,,,304.000,832.000,30
77.763,2026-08-05T21:08:46,0.96,1451.656,,,305.000,830.000,26
78.350,2026-08-05T21:08:46,0.72,1451.703,,,308.000,824.000,23
78.943,2026-08-05T21:08:47,0.46,1451.703,,,309.000,822.000,22
79.528,2026-08-05T21:08:48,1.09,1451.703,,,309.000,822.000,21
80.120,2026-08-05T21:08:48,0.51,1451.750,,,310.000,820.000,19
80.711,2026-08-05T21:08:49,0.53,1451.750,,,310.000,820.000,19
81.301,2026-08-05T21:08:49,0.94,1451.750,,,310.000,820.000,19
81.887,2026-08-05T21:08:50,0.34,1451.750,,,310.000,820.000,19
82.479,2026-08-05T21:08:51,0.86,1451.750,,,310.000,820.000,19
83.076,2026-08-05T21:08:51,0.60,1451.750,,,312.000,816.000,16
83.666,2026-08-05T21:08:52,0.59,1451.750,,,315.000,810.000,16
84.253,2026-08-05T21:08:52,0.76,1451.750,,,315.000,810.000,16
84.845,2026-08-05T21:08:53,0.28,1451.750,,,316.000,808.000,14
85.414,2026-08-05T21:08:53,0.55,1451.750,,,319.000,801.000,10
86.010,2026-08-05T21:08:54,0.54,1451.750,,,322.000,796.000,7
86.612,2026-08-05T21:08:55,0.00,1451.750,,,322.000,796.000,7
87.205,2026-08-05T21:08:55,0.64,1451.750,,,325.000,790.000,0
87.798,2026-08-05T21:08:56,0.00,1451.750,,,325.000,790.000,0
88.380,2026-08-05T21:08:56,0.00,1451.750,,,325.000,790.000,0
88.945,2026-08-05T21:08:57,0.00,1451.750,,,325.000,790.000,0
89.540,2026-08-05T21:08:58,0.00,1451.750,,,325.000,790.000,0
90.136,2026-08-05T21:08:58,0.01,1451.750,,,325.000,790.000,0
90.725,2026-08-05T21:08:59,0.00,1451.750,,,325.000,790.000,0
91.319,2026-08-05T21:08:59,0.00,1451.750,,,325.000,790.000,0
91.913,2026-08-05T21:09:00,0.00,1451.750,,,325.000,790.000,0
92.505,2026-08-05T21:09:01,0.42,1449.703,,,421.000,595.000,0
93.095,2026-08-05T21:09:01,0.57,1444.422,,,532.000,368.000,0
93.682,2026-08-05T21:09:02,0.43,1441.375,,,645.000,139.000,0
94.268,2026-08-05T21:09:02,0.97,1434.844,,,812.000,0.000,0
94.847,2026-08-05T21:09:03,0.23,1433.172,,,848.000,0.000,0
95.422,2026-08-05T21:09:03,0.39,1429.547,,,957.000,0.000,0
96.004,2026-08-05T21:09:04,0.54,1423.828,,,1109.000,0.000,0
96.578,2026-08-05T21:09:05,0.00,1423.828,,,1109.000,0.000,0
97.159,2026-08-05T21:09:05,0.59,1419.672,,,1225.000,0.000,0
97.739,2026-08-05T21:09:06,0.00,1419.672,,,1225.000,0.000,0
98.321,2026-08-05T21:09:06,0.00,1419.672,,,1225.000,0.000,0
98.898,2026-08-05T21:09:07,0.00,1419.672,,,1225.000,0.000,0
99.478,2026-08-05T21:09:08,0.00,1419.672,,,1225.000,0.000,0
100.059,2026-08-05T21:09:08,0.00,1419.672,,,1225.000,0.000,0
100.633,2026-08-05T21:09:09,0.00,1419.672,,,1225.000,0.000,0
101.210,2026-08-05T21:09:09,0.00,1419.672,,,1225.000,0.000,0
101.775,2026-08-05T21:09:10,0.00,1419.672,,,1225.000,0.000,0
102.353,2026-08-05T21:09:10,0.00,1419.672,,,1225.000,0.000,0
102.934,2026-08-05T21:09:11,0.00,1419.672,,,1225.000,0.000,0
103.506,2026-08-05T21:09:12,0.00,1419.672,,,1225.000,0.000,0
104.083,2026-08-05T21:09:12,0.00,1419.672,,,1225.000,0.000,0
104.662,2026-08-05T21:09:13,0.00,1419.672,,,1225.000,0.000,0
105.240,2026-08-05T21:09:13,0.00,1419.672,,,1225.000,0.000,0
105.815,2026-08-05T21:09:14,0.00,1419.672,,,1225.000,0.000,0
106.393,2026-08-05T21:09:14,0.00,1419.672,,,1225.000,0.000,0
106.974,2026-08-05T21:09:15,0.00,1419.672,,,1225.000,0.000,0
107.550,2026-08-05T21:09:16,0.00,1419.672,,,1225.000,0.000,0
108.120,2026-08-05T21:09:16,0.00,1419.672,,,1225.000,0.000,0
108.703,2026-08-05T21:09:17,0.00,1419.672,,,1225.000,0.000,0
109.284,2026-08-05T21:09:17,0.00,1419.672,,,1225.000,0.000,0
109.865,2026-08-05T21:09:18,0.00,1419.672,,,1225.000,0.000,0
110.444,2026-08-05T21:09:18,0.00,1419.672,,,1225.000,0.000,0
111.021,2026-08-05T21:09:19,0.00,1419.672,,,1225.000,0.000,0
111.600,2026-08-05T21:09:20,0.00,1419.672,,,1225.000,0.000,0
112.187,2026-08-05T21:09:20,0.00,1419.672,,,1225.000,0.000,0
112.767,2026-08-05T21:09:21,0.00,1419.672,,,1225.000,0.000,0
113.347,2026-08-05T21:09:21,0.00,1419.672,,,1225.000,0.000,0
113.914,2026-08-05T21:09:22,0.00,1419.672,,,1225.000,0.000,0
114.492,2026-08-05T21:09:23,0.00,1419.672,,,1225.000,0.000,0
115.071,2026-08-05T21:09:23,0.00,1419.672,,,1225.000,0.000,0
115.649,2026-08-05T21:09:24,0.00,1419.672,,,1225.000,0.000,0
116.224,2026-08-05T21:09:24,0.00,1419.672,,,1225.000,0.000,0
116.803,2026-08-05T21:09:25,0.00,1419.672,,,1225.000,0.000,0
117.383,2026-08-05T21:09:25,0.00,1419.672,,,1225.000,0.000,0
117.964,2026-08-05T21:09:26,0.00,1419.672,,,1225.000,0.000,0
118.550,2026-08-05T21:09:27,0.00,1419.672,,,1225.000,0.000,0
119.131,2026-08-05T21:09:27,0.00,1419.672,,,1225.000,0.000,0
119.710,2026-08-05T21:09:28,0.00,1419.672,,,1225.000,0.000,0
120.262,2026-08-05T21:09:28,0.01,1419.672,,,1225.000,0.000,0
120.841,2026-08-05T21:09:29,0.00,1419.672,,,1225.000,0.000,0
121.422,2026-08-05T21:09:29,0.00,1419.672,,,1225.000,0.000,0
122.001,2026-08-05T21:09:30,0.00,1419.672,,,1225.000,0.000,0
122.577,2026-08-05T21:09:31,0.00,1419.672,,,1225.000,0.000,0
123.149,2026-08-05T21:09:31,0.00,1419.672,,,1225.000,0.000,0
123.729,2026-08-05T21:09:32,0.00,1419.672,,,1225.000,0.000,0
124.306,2026-08-05T21:09:32,0.00,1419.672,,,1225.000,0.000,0
124.884,2026-08-05T21:09:33,0.00,1419.672,,,1225.000,0.000,0
125.464,2026-08-05T21:09:34,0.00,1419.672,,,1225.000,0.000,0
126.042,2026-08-05T21:09:34,0.00,1419.672,,,1225.000,0.000,0
126.616,2026-08-05T21:09:35,0.00,1419.672,,,1225.000,0.000,0
127.197,2026-08-05T21:09:35,0.00,1419.672,,,1225.000,0.000,0
127.777,2026-08-05T21:09:36,0.00,1419.672,,,1225.000,0.000,0
128.356,2026-08-05T21:09:36,0.00,1419.672,,,1225.000,0.000,0
128.926,2026-08-05T21:09:37,0.00,1419.672,,,1225.000,0.000,0
129.489,2026-08-05T21:09:38,0.00,1419.672,,,1225.000,0.000,0
130.070,2026-08-05T21:09:38,0.00,1419.672,,,1225.000,0.000,0
130.650,2026-08-05T21:09:39,0.00,1419.672,,,1225.000,0.000,0
131.231,2026-08-05T21:09:39,0.00,1419.672,,,1225.000,0.000,0
131.808,2026-08-05T21:09:40,0.00,1419.672,,,1225.000,0.000,0
132.382,2026-08-05T21:09:40,0.00,1419.672,,,1225.000,0.000,0
132.966,2026-08-05T21:09:41,0.00,1419.672,,,1225.000,0.000,0
133.545,2026-08-05T21:09:42,0.00,1419.672,,,1225.000,0.000,0
134.127,2026-08-05T21:09:42,0.00,1419.672,,,1225.000,0.000,0
134.705,2026-08-05T21:09:43,0.00,1419.672,,,1225.000,0.000,0
135.279,2026-08-05T21:09:43,0.00,1419.672,,,1225.000,0.000,0
