elapsed_seconds,timestamp,cpu_percent,rss_mb,pss_mb,uss_mb,lazy_free_mb,live_mb,active_runs
19.410,2026-08-05T17:56:32,7.01,1152.234,,,7.031,1127.969,1000
19.972,2026-08-05T17:56:32,6.41,1165.141,,,9.062,1134.938,1000
20.536,2026-08-05T17:56:33,6.45,1176.328,,,5.719,1154.281,1000
21.101,2026-08-05T17:56:33,6.60,1193.734,,,5.828,1170.172,1000
21.659,2026-08-05T17:56:34,6.22,1204.297,,,4.047,1184.953,1000
22.219,2026-08-05T17:56:35,6.19,1215.672,,,1.969,1200.031,1000
22.773,2026-08-05T17:56:35,6.59,1229.484,,,1.844,1214.156,1000
23.340,2026-08-05T17:56:36,5.85,1242.656,,,4.562,1223.438,1000
23.902,2026-08-05T17:56:36,6.54,1254.750,,,4.031,1234.969,1000
24.465,2026-08-05T17:56:37,6.04,1263.625,,,10.000,1232.000,1000
25.024,2026-08-05T17:56:37,5.93,1272.125,,,10.000,1240.000,1000
25.582,2026-08-05T17:56:38,5.88,1281.312,,,13.000,1244.000,1000
26.146,2026-08-05T17:56:38,5.49,1289.266,,,16.000,1245.000,1000
26.704,2026-08-05T17:56:39,5.96,1297.438,,,16.000,1253.000,1003
27.265,2026-08-05T17:56:40,5.77,1303.891,,,17.000,1258.000,1003
27.826,2026-08-05T17:56:40,4.79,1308.750,,,17.000,1263.000,1006
28.388,2026-08-05T17:56:41,5.83,1315.203,,,26.000,1252.000,1006
28.964,2026-08-05T17:56:41,5.55,1325.188,,,23.000,1267.000,1009
29.535,2026-08-05T17:56:42,5.35,1330.938,,,31.000,1257.000,1012
30.099,2026-08-05T17:56:42,5.37,1337.016,,,32.000,1261.000,1012
30.675,2026-08-05T17:56:43,5.04,1341.281,,,34.000,1261.000,1012
31.246,2026-08-05T17:56:44,5.78,1348.422,,,38.000,1261.000,1013
31.820,2026-08-05T17:56:44,5.08,1355.031,,,35.000,1273.000,1018
32.385,2026-08-05T17:56:45,4.41,1360.656,,,40.000,1269.000,999
32.954,2026-08-05T17:56:45,5.41,1366.844,,,38.000,1279.000,984
33.523,2026-08-05T17:56:46,4.99,1370.938,,,44.000,1271.000,976
34.094,2026-08-05T17:56:46,5.22,1374.844,,,42.000,1279.000,957
34.672,2026-08-05T17:56:47,5.09,1379.047,,,48.000,1272.000,942
35.245,2026-08-05T17:56:48,4.51,1382.547,,,47.000,1277.000,925
35.817,2026-08-05T17:56:48,5.18,1386.938,,,52.000,1271.000,916
36.397,2026-08-05T17:56:49,5.02,1390.516,,,66.000,1247.000,891
36.972,2026-08-05T17:56:49,4.35,1393.375,,,59.000,1263.000,880
37.540,2026-08-05T17:56:50,4.94,1396.734,,,69.000,1247.000,864
38.110,2026-08-05T17:56:50,4.69,1399.250,,,64.000,1259.000,845
38.679,2026-08-05T17:56:51,4.58,1402.344,,,75.000,1240.000,830
39.250,2026-08-05T17:56:52,4.41,1404.875,,,73.000,1247.000,813
39.833,2026-08-05T17:56:52,4.37,1406.797,,,84.000,1227.000,798
40.413,2026-08-05T17:56:53,3.99,1408.531,,,94.000,1209.000,781
40.991,2026-08-05T17:56:53,4.47,1410.922,,,87.000,1225.000,765
41.566,2026-08-05T17:56:54,4.06,1412.469,,,101.000,1199.000,742
42.138,2026-08-05T17:56:54,4.48,1414.781,,,96.000,1210.000,727
42.718,2026-08-05T17:56:55,3.93,1416.625,,,110.000,1184.000,713
43.297,2026-08-05T17:56:56,4.06,1417.859,,,104.000,1197.000,709
43.877,2026-08-05T17:56:56,3.86,1419.516,,,116.000,1175.000,703
44.454,2026-08-05T17:56:57,3.13,1420.453,,,132.000,1145.000,691
45.026,2026-08-05T17:56:57,3.89,1421.578,,,124.000,1162.000,686
45.609,2026-08-05T17:56:58,3.48,1422.375,,,138.000,1135.000,684
46.185,2026-08-05T17:56:58,3.56,1423.234,,,133.000,1145.000,681
46.769,2026-08-05T17:56:59,3.29,1424.422,,,143.000,1127.000,681
47.349,2026-08-05T17:57:00,3.39,1425.484,,,139.000,1136.000,681
47.929,2026-08-05T17:57:00,3.86,1426.922,,,146.000,1123.000,678
48.508,2026-08-05T17:57:01,3.17,1427.797,,,158.000,1100.000,677
49.086,2026-08-05T17:57:01,3.03,1428.219,,,152.000,1113.000,676
49.671,2026-08-05T17:57:02,3.01,1429.484,,,162.000,1094.000,674
50.236,2026-08-05T17:57:03,2.98,1430.016,,,157.000,1104.000,672
50.822,2026-08-05T17:57:03,2.92,1430.484,,,165.000,1088.000,672
51.397,2026-08-05T17:57:04,3.09,1430.922,,,163.000,1093.000,671
51.984,2026-08-05T17:57:04,2.94,1431.391,,,166.000,1087.000,670
52.561,2026-08-05T17:57:05,3.24,1431.875,,,167.000,1086.000,670
53.143,2026-08-05T17:57:05,3.02,1432.641,,,168.000,1085.000,670
53.717,2026-08-05T17:57:06,2.61,1433.344,,,173.000,1075.000,670
54.297,2026-08-05T17:57:07,2.69,1433.844,,,170.000,1082.000,670
54.875,2026-08-05T17:57:07,2.74,1434.672,,,178.000,1067.000,670
55.451,2026-08-05T17:57:08,2.49,1435.516,,,176.000,1072.000,666
56.041,2026-08-05T17:57:08,2.46,1436.750,,,183.000,1059.000,632
56.618,2026-08-05T17:57:09,2.51,1436.891,,,186.000,1053.000,599
57.198,2026-08-05T17:57:09,2.44,1437.281,,,189.000,1048.000,566
57.784,2026-08-05T17:57:10,2.72,1437.578,,,196.000,1034.000,534
58.374,2026-08-05T17:57:11,2.54,1437.797,,,204.000,1018.000,499
58.958,2026-08-05T17:57:11,2.83,1438.188,,,205.000,1016.000,466
59.550,2026-08-05T17:57:12,2.26,1438.297,,,215.000,996.000,432
60.131,2026-08-05T17:57:12,2.36,1438.500,,,213.000,1000.000,397
60.720,2026-08-05T17:57:13,1.99,1438.547,,,218.000,991.000,361
61.302,2026-08-05T17:57:14,2.32,1438.547,,,216.000,994.000,330
61.890,2026-08-05T17:57:14,2.48,1438.875,,,230.000,966.000,297
62.477,2026-08-05T17:57:15,2.36,1439.016,,,230.000,967.000,264
63.061,2026-08-05T17:57:15,2.48,1439.094,,,233.000,961.000,236
63.653,2026-08-05T17:57:16,2.30,1439.156,,,234.000,959.000,224
64.222,2026-08-05T17:57:17,2.52,1440.062,,,236.000,956.000,216
64.801,2026-08-05T17:57:17,2.34,1440.094,,,244.000,940.000,209
65.381,2026-08-05T17:57:18,2.38,1440.250,,,246.000,936.000,203
65.967,2026-08-05T17:57:18,2.41,1440.469,,,253.000,922.000,197
66.557,2026-08-05T17:57:19,2.12,1440.562,,,254.000,921.000,193
67.148,2026-08-05T17:57:19,2.24,1440.641,,,258.000,913.000,188
67.734,2026-08-05T17:57:20,2.08,1440.797,,,265.000,899.000,154
68.322,2026-08-05T17:57:21,2.26,1440.844,,,264.000,901.000,127
68.907,2026-08-05T17:57:21,2.16,1440.984,,,267.000,895.000,107
69.493,2026-08-05T17:57:22,2.23,1441.047,,,265.000,899.000,104
70.080,2026-08-05T17:57:22,1.98,1441.094,,,271.000,887.000,98
70.655,2026-08-05T17:57:23,1.84,1441.203,,,266.000,897.000,91
71.241,2026-08-05T17:57:24,1.83,1441.234,,,273.000,883.000,83
71.823,2026-08-05T17:57:24,1.97,1441.250,,,276.000,877.000,82
72.408,2026-08-05T17:57:25,1.98,1441.438,,,277.000,875.000,73
72.997,2026-08-05T17:57:25,1.66,1441.453,,,285.000,860.000,60
73.583,2026-08-05T17:57:26,2.15,1441.547,,,286.000,857.000,52
74.170,2026-08-05T17:57:26,1.88,1441.625,,,289.000,852.000,48
74.762,2026-08-05T17:57:27,1.91,1441.625,,,289.000,852.000,45
75.358,2026-08-05T17:57:28,1.63,1441.703,,,292.000,846.000,43
75.949,2026-08-05T17:57:28,0.99,1441.719,,,290.000,849.000,40
76.538,2026-08-05T17:57:29,1.15,1441.781,,,294.000,842.000,40
77.126,2026-08-05T17:57:29,0.76,1441.828,,,295.000,840.000,35
77.714,2026-08-05T17:57:30,0.76,1441.875,,,298.000,834.000,31
78.299,2026-08-05T17:57:31,1.25,1441.938,,,299.000,832.000,24
78.891,2026-08-05T17:57:31,0.43,1441.953,,,302.000,826.000,24
79.484,2026-08-05T17:57:32,0.81,1441.953,,,302.000,826.000,22
80.074,2026-08-05T17:57:32,1.02,1441.953,,,301.000,828.000,21
80.642,2026-08-05T17:57:33,0.51,1441.953,,,304.000,822.000,21
81.232,2026-08-05T17:57:34,1.02,1441.953,,,303.000,824.000,21
81.827,2026-08-05T17:57:34,0.50,1441.953,,,307.000,816.000,20
82.420,2026-08-05T17:57:35,1.09,1441.969,,,306.000,818.000,19
83.014,2026-08-05T17:57:35,0.79,1441.969,,,306.000,818.000,19
83.609,2026-08-05T17:57:36,0.37,1441.969,,,307.000,816.000,19
84.192,2026-08-05T17:57:36,1.02,1442.016,,,306.000,818.000,18
84.791,2026-08-05T17:57:37,0.52,1442.031,,,307.000,816.000,18
85.387,2026-08-05T17:57:38,0.76,1442.047,,,307.000,816.000,15
85.979,2026-08-05T17:57:38,0.55,1442.047,,,307.000,816.000,12
86.576,2026-08-05T17:57:39,0.17,1442.047,,,312.000,806.000,7
87.172,2026-08-05T17:57:39,0.49,1442.047,,,315.000,800.000,1
87.756,2026-08-05T17:57:40,0.16,1442.047,,,317.000,796.000,0
88.358,2026-08-05T17:57:41,0.00,1442.047,,,317.000,796.000,0
88.939,2026-08-05T17:57:41,0.00,1442.047,,,317.000,796.000,0
89.530,2026-08-05T17:57:42,0.00,1442.047,,,317.000,796.000,0
90.125,2026-08-05T17:57:42,0.00,1442.047,,,317.000,796.000,0
90.716,2026-08-05T17:57:43,0.00,1442.047,,,317.000,796.000,0
91.311,2026-08-05T17:57:44,0.00,1442.047,,,317.000,796.000,0
91.892,2026-08-05T17:57:44,0.00,1442.047,,,317.000,796.000,0
92.490,2026-08-05T17:57:45,0.00,1442.047,,,317.000,796.000,0
93.082,2026-08-05T17:57:45,0.36,1439.531,,,320.000,787.000,0
93.675,2026-08-05T17:57:46,0.36,1436.500,,,320.000,784.000,0
94.257,2026-08-05T17:57:47,0.49,1430.422,,,494.000,429.000,0
94.843,2026-08-05T17:57:47,0.26,1427.156,,,735.000,0.000,0
95.425,2026-08-05T17:57:48,0.58,1422.094,,,735.000,0.000,0
96.008,2026-08-05T17:57:48,0.71,1417.031,,,1008.000,0.000,0
96.589,2026-08-05T17:57:49,0.09,1415.250,,,1008.000,0.000,0
97.168,2026-08-05T17:57:49,0.44,1411.688,,,1133.000,0.000,0
97.747,2026-08-05T17:57:50,0.09,1409.906,,,1133.000,0.000,0
98.308,2026-08-05T17:57:51,0.00,1409.906,,,1133.000,0.000,0
98.883,2026-08-05T17:57:51,0.00,1409.906,,,1133.000,0.000,0
99.460,2026-08-05T17:57:52,0.00,1409.906,,,1133.000,0.000,0
100.041,2026-08-05T17:57:52,0.00,1409.906,,,1133.000,0.000,0
100.619,2026-08-05T17:57:53,0.00,1409.906,,,1133.000,0.000,0
101.190,2026-08-05T17:57:53,0.00,1409.906,,,1133.000,0.000,0
101.756,2026-08-05T17:57:54,0.00,1409.906,,,1133.000,0.000,0
102.340,2026-08-05T17:57:55,0.00,1409.906,,,1133.000,0.000,0
102.922,2026-08-05T17:57:55,0.00,1409.906,,,1133.000,0.000,0
103.500,2026-08-05T17:57:56,0.00,1409.906,,,1133.000,0.000,0
104.079,2026-08-05T17:57:56,0.00,1409.906,,,1133.000,0.000,0
104.656,2026-08-05T17:57:57,0.00,1409.906,,,1133.000,0.000,0
105.237,2026-08-05T17:57:58,0.00,1409.906,,,1133.000,0.000,0
105.815,2026-08-05T17:57:58,0.00,1409.906,,,1133.000,0.000,0
106.388,2026-08-05T17:57:59,0.00,1409.906,,,1133.000,0.000,0
106.967,2026-08-05T17:57:59,0.00,1409.906,,,1133.000,0.000,0
107.545,2026-08-05T17:58:00,0.00,1409.906,,,1133.000,0.000,0
108.116,2026-08-05T17:58:00,0.00,1409.906,,,1133.000,0.000,0
108.696,2026-08-05T17:58:01,0.00,1409.906,,,1133.000,0.000,0
109.275,2026-08-05T17:58:02,0.00,1409.906,,,1133.000,0.000,0
109.853,2026-08-05T17:58:02,0.00,1409.906,,,1133.000,0.000,0
110.433,2026-08-05T17:58:03,0.00,1409.906,,,1133.000,0.000,0
111.022,2026-08-05T17:58:03,0.00,1409.906,,,1133.000,0.000,0
111.599,2026-08-05T17:58:04,0.00,1409.906,,,1133.000,0.000,0
112.176,2026-08-05T17:58:04,0.00,1409.906,,,1133.000,0.000,0
112.756,2026-08-05T17:58:05,0.00,1409.906,,,1133.000,0.000,0
113.320,2026-08-05T17:58:06,0.00,1409.906,,,1133.000,0.000,0
113.897,2026-08-05T17:58:06,0.00,1409.906,,,1133.000,0.000,0
114.461,2026-08-05T17:58:07,0.00,1409.906,,,1133.000,0.000,0
115.038,2026-08-05T17:58:07,0.00,1409.906,,,1133.000,0.000,0
115.616,2026-08-05T17:58:08,0.00,1409.906,,,1133.000,0.000,0
116.197,2026-08-05T17:58:08,0.00,1409.906,,,1133.000,0.000,0
116.774,2026-08-05T17:58:09,0.00,1409.906,,,1133.000,0.000,0
117.354,2026-08-05T17:58:10,0.00,1409.906,,,1133.000,0.000,0
117.935,2026-08-05T17:58:10,0.01,1409.906,,,1133.000,0.000,0
118.516,2026-08-05T17:58:11,0.00,1409.906,,,1133.000,0.000,0
119.082,2026-08-05T17:58:11,0.00,1409.906,,,1133.000,0.000,0
119.645,2026-08-05T17:58:12,0.00,1409.906,,,1133.000,0.000,0
120.218,2026-08-05T17:58:13,0.00,1409.906,,,1133.000,0.000,0
120.792,2026-08-05T17:58:13,0.00,1409.906,,,1133.000,0.000,0
121.371,2026-08-05T17:58:14,0.00,1409.906,,,1133.000,0.000,0
121.940,2026-08-05T17:58:14,0.00,1409.906,,,1133.000,0.000,0
122.521,2026-08-05T17:58:15,0.00,1409.906,,,1133.000,0.000,0
123.095,2026-08-05T17:58:15,0.00,1409.906,,,1133.000,0.000,0
123.671,2026-08-05T17:58:16,0.00,1409.906,,,1133.000,0.000,0
124.247,2026-08-05T17:58:17,0.00,1409.906,,,1133.000,0.000,0
124.827,2026-08-05T17:58:17,0.00,1409.906,,,1133.000,0.000,0
125.408,2026-08-05T17:58:18,0.00,1409.906,,,1133.000,0.000,0
125.986,2026-08-05T17:58:18,0.00,1409.906,,,1133.000,0.000,0
126.557,2026-08-05T17:58:19,0.00,1409.906,,,1133.000,0.000,0
127.135,2026-08-05T17:58:19,0.00,1409.906,,,1133.000,0.000,0
127.717,2026-08-05T17:58:20,0.00,1409.906,,,1133.000,0.000,0
128.303,2026-08-05T17:58:21,0.00,1409.906,,,1133.000,0.000,0
128.881,2026-08-05T17:58:21,0.00,1409.906,,,1133.000,0.000,0
129.457,2026-08-05T17:58:22,0.00,1409.906,,,1133.000,0.000,0
130.032,2026-08-05T17:58:22,0.00,1409.906,,,1133.000,0.000,0
130.610,2026-08-05T17:58:23,0.00,1409.906,,,1133.000,0.000,0
131.189,2026-08-05T17:58:23,0.00,1409.906,,,1133.000,0.000,0
131.758,2026-08-05T17:58:24,0.00,1409.906,,,1133.000,0.000,0
132.337,2026-08-05T17:58:25,0.00,1409.906,,,1133.000,0.000,0
132.919,2026-08-05T17:58:25,0.00,1409.906,,,1133.000,0.000,0
133.497,2026-08-05T17:58:26,0.00,1409.906,,,1133.000,0.000,0
134.077,2026-08-05T17:58:26,0.00,1409.906,,,1133.000,0.000,0
134.652,2026-08-05T17:58:27,0.00,1409.906,,,1133.000,0.000,0
135.230,2026-08-05T17:58:28,0.00,1409.906,,,1133.000,0.000,0
