run_id,start_seconds,end_seconds
deep-researcher-1786003250-53e1e6ab1306,2.496,24.493
data-analyst-1786003250-8f02f7bcc33b,2.505,40.237
reviewer-1786003250-e2e666032726,2.515,46.314
wide-researcher-1786003250-9e97de47fd61,2.539,21.260
deep-researcher-1786003250-3a2d36c35b1f,2.549,21.295
data-analyst-1786003250-f437ebde9c55,2.559,35.794
reviewer-1786003250-09b8b942e2b7,2.569,37.285
wide-researcher-1786003250-e67df125966d,2.594,59.986
deep-researcher-1786003250-f69c73e2e651,2.604,24.589
data-analyst-1786003250-a6f446a6e524,2.614,40.342
reviewer-1786003250-af2f59d41aab,2.624,37.371
wide-researcher-1786003250-48c3108ed427,2.649,60.038
deep-researcher-1786003250-e2d346c475ca,2.659,24.665
data-analyst-1786003251-4de48862cd5d,2.665,40.434
reviewer-1786003251-805662498ec3,2.679,37.413
wide-researcher-1786003251-f27a19dbb027,2.704,54.021
deep-researcher-1786003251-8039e57e25e0,2.714,21.660
data-analyst-1786003251-8e53cbd394fe,2.724,40.469
reviewer-1786003251-25b790c04cb2,2.734,46.532
wide-researcher-1786003251-76b28d5ddf5d,2.755,24.806
deep-researcher-1786003251-1b99de49a50a,2.767,75.222
data-analyst-1786003251-03fa25c8d5ef,2.776,40.558
reviewer-1786003251-6563ce46f734,2.786,37.524
wide-researcher-1786003251-205b38e4a566,2.808,21.750
deep-researcher-1786003251-f08ca4647b25,2.817,24.824
data-analyst-1786003251-4d89be9d8528,2.826,40.593
reviewer-1786003251-723cd71e3dfe,2.836,37.597
wide-researcher-1786003251-a7e68a50052f,2.861,21.941
deep-researcher-1786003251-13b8ce1c7c38,2.871,24.937
data-analyst-1786003251-c5dddefdb448,2.881,36.106
reviewer-1786003251-bfa22589e35b,2.891,46.754
wide-researcher-1786003251-227a8f925b63,2.916,48.252
deep-researcher-1786003251-c10dd4ea5c93,2.923,75.419
wide-researcher-1786003251-e2772f67d98d,2.936,22.092
deep-researcher-1786003251-e3dbb629ae05,2.945,22.134
wide-researcher-1786003251-de64a3ffcfa5,2.955,54.294
deep-researcher-1786003251-e8717f8c9646,2.965,22.114
wide-researcher-1786003251-86612dc5b8a6,2.974,54.311
deep-researcher-1786003251-dc86817d4cb4,2.983,75.446
wide-researcher-1786003251-731fcae93aa7,2.992,22.191
deep-researcher-1786003251-eb216fba9db7,3.006,60.351
wide-researcher-1786003251-70ba8b92f27b,3.015,22.224
deep-researcher-1786003251-9dc53f4ba6c9,3.024,22.290
wide-researcher-1786003251-11cc5e0c14bd,3.033,54.381
deep-researcher-1786003251-49c6efaf6555,3.043,22.240
wide-researcher-1786003251-e7f1f8f17009,3.052,22.272
deep-researcher-1786003251-e954c6a6e8c7,3.061,22.322
wide-researcher-1786003251-7462f579475a,3.070,22.339
deep-researcher-1786003251-75b460968458,3.079,75.521
wide-researcher-1786003251-0a5ab5234b57,3.088,22.371
deep-researcher-1786003251-53581fc2f61d,3.098,66.541
data-analyst-1786003263-8ed2b17d6879,15.506,19.985
data-analyst-1786003263-70b1bd86e601,15.522,20.001
data-analyst-1786003263-82b89b779960,15.544,20.016
data-analyst-1786003263-ae4ca736b8c9,15.638,20.111
data-analyst-1786003263-3c9da3aacd03,15.653,20.127
data-analyst-1786003263-fb011003f57a,15.668,20.145
data-analyst-1786003263-0ab64d7b08f0,15.762,20.232
data-analyst-1786003263-5f52155a69a0,15.778,20.197
data-analyst-1786003263-cd93a5c53e44,15.798,20.249
data-analyst-1786003264-f8537c5d3624,15.895,20.377
data-analyst-1786003264-5fafa90138d0,15.910,20.359
data-analyst-1786003264-64912527ed11,15.925,20.323
data-analyst-1786003264-d1c2a36e9155,16.008,20.451
data-analyst-1786003264-3a922b54559c,16.023,20.470
data-analyst-1786003264-21e4bf5e827b,16.044,20.486
data-analyst-1786003264-0535e25adf30,16.255,20.727
data-analyst-1786003264-a61578acec9b,16.270,20.711
data-analyst-1786003264-431e6b5e3251,16.287,20.745
data-analyst-1786003264-5bdf4c0ce909,16.497,21.005
data-analyst-1786003264-5763f59d09db,16.515,20.968
data-analyst-1786003264-7d8e11e5d85e,16.530,20.986
data-analyst-1786003264-e10351870274,16.628,21.059
data-analyst-1786003264-a0ba9931201f,16.647,21.090
data-analyst-1786003264-f6568288745b,16.665,21.119
data-analyst-1786003264-950e699185f4,16.768,21.195
data-analyst-1786003264-f7bdfcc2557d,16.786,21.210
data-analyst-1786003264-5ae6f80ef96c,16.800,21.225
data-analyst-1786003264-08ff1b0230f1,16.937,21.396
data-analyst-1786003264-86057dbf14a7,16.953,21.362
data-analyst-1786003264-178ceb89c278,16.971,21.415
data-analyst-1786003264-062aa7b1dfb6,17.065,21.529
data-analyst-1786003264-2bf3767a014c,17.083,21.509
data-analyst-1786003264-8454609b4b3b,17.099,21.551
data-analyst-1786003264-8c1fe19120b4,17.184,21.625
data-analyst-1786003264-0197c0fa742e,17.200,21.643
data-analyst-1786003264-e0bd2c08fe74,17.216,21.675
data-analyst-1786003264-b76bcc5d8d1f,17.318,21.816
data-analyst-1786003264-db063fab571f,17.337,21.835
data-analyst-1786003264-1a07a7e98029,17.352,21.765
data-analyst-1786003264-59fe542b4a20,17.453,21.866
data-analyst-1786003264-a28ed2535e2e,17.469,21.886
data-analyst-1786003264-433c461639eb,17.485,21.906
