elapsed_seconds,timestamp,cpu_percent,rss_mb,pss_mb,uss_mb,footprint_mb,lazy_free_mb,live_mb,active_runs
62.401,2026-08-06T00:52:08,0.00,51.516,,,35.000,1.641,33.359,0
62.953,2026-08-06T00:52:09,0.00,51.516,,,35.000,1.641,33.359,0
63.510,2026-08-06T00:52:09,0.00,51.516,,,35.000,1.641,33.359,0
64.051,2026-08-06T00:52:10,0.00,51.516,,,35.000,1.641,33.359,0
64.606,2026-08-06T00:52:11,0.00,51.516,,,35.000,1.641,33.359,0
65.164,2026-08-06T00:52:11,0.00,51.516,,,35.000,1.641,33.359,0
65.717,2026-08-06T00:52:12,0.00,51.516,,,35.000,1.641,33.359,0
66.276,2026-08-06T00:52:12,0.00,51.516,,,35.000,1.641,33.359,0
66.836,2026-08-06T00:52:13,0.00,51.516,,,35.000,1.641,33.359,0
67.396,2026-08-06T00:52:13,0.00,51.516,,,35.000,1.641,33.359,0
67.958,2026-08-06T00:52:14,0.01,51.469,,,34.000,2.781,31.219,0
68.514,2026-08-06T00:52:14,0.00,51.469,,,34.000,2.781,31.219,0
69.064,2026-08-06T00:52:15,0.00,51.469,,,34.000,2.781,31.219,0
69.606,2026-08-06T00:52:16,0.08,50.875,,,21.000,15.000,6.000,0
70.163,2026-08-06T00:52:16,0.00,50.875,,,21.000,15.000,6.000,0
70.722,2026-08-06T00:52:17,0.00,50.875,,,21.000,15.000,6.000,0
71.282,2026-08-06T00:52:17,0.00,50.875,,,21.000,15.000,6.000,0
71.819,2026-08-06T00:52:18,0.00,50.875,,,21.000,15.000,6.000,0
72.374,2026-08-06T00:52:18,0.00,50.875,,,21.000,15.000,6.000,0
72.934,2026-08-06T00:52:19,0.00,50.875,,,21.000,15.000,6.000,0
73.482,2026-08-06T00:52:19,0.00,50.875,,,21.000,15.000,6.000,0
74.029,2026-08-06T00:52:20,0.00,50.875,,,21.000,15.000,6.000,0
74.586,2026-08-06T00:52:21,0.00,50.875,,,21.000,15.000,6.000,0
75.143,2026-08-06T00:52:21,0.00,50.875,,,21.000,15.000,6.000,0
75.697,2026-08-06T00:52:22,0.00,50.875,,,21.000,15.000,6.000,0
76.252,2026-08-06T00:52:22,0.00,50.875,,,21.000,15.000,6.000,0
76.811,2026-08-06T00:52:23,0.00,50.875,,,21.000,15.000,6.000,0
77.367,2026-08-06T00:52:23,0.00,50.875,,,21.000,15.000,6.000,0
77.925,2026-08-06T00:52:24,0.00,50.875,,,21.000,15.000,6.000,0
78.474,2026-08-06T00:52:24,0.00,50.875,,,21.000,15.000,6.000,0
79.018,2026-08-06T00:52:25,0.00,50.875,,,21.000,15.000,6.000,0
79.571,2026-08-06T00:52:26,0.00,50.875,,,21.000,15.000,6.000,0
80.131,2026-08-06T00:52:26,0.00,50.875,,,21.000,15.000,6.000,0
80.689,2026-08-06T00:52:27,0.00,50.875,,,21.000,15.000,6.000,0
81.249,2026-08-06T00:52:27,0.00,50.875,,,21.000,15.000,6.000,0
81.792,2026-08-06T00:52:28,0.00,50.875,,,21.000,15.000,6.000,0
82.347,2026-08-06T00:52:28,0.00,50.875,,,21.000,15.000,6.000,0
82.901,2026-08-06T00:52:29,0.00,50.875,,,21.000,15.000,6.000,0
83.459,2026-08-06T00:52:29,0.00,50.875,,,21.000,15.000,6.000,0
84.002,2026-08-06T00:52:30,0.00,50.875,,,21.000,15.000,6.000,0
84.541,2026-08-06T00:52:31,0.00,50.875,,,21.000,15.000,6.000,0
85.099,2026-08-06T00:52:31,0.00,50.875,,,21.000,15.000,6.000,0
85.661,2026-08-06T00:52:32,0.00,50.875,,,21.000,15.000,6.000,0
86.221,2026-08-06T00:52:32,0.00,50.875,,,21.000,15.000,6.000,0
86.760,2026-08-06T00:52:33,0.00,50.875,,,21.000,15.000,6.000,0
87.316,2026-08-06T00:52:33,0.00,50.875,,,21.000,15.000,6.000,0
87.876,2026-08-06T00:52:34,0.00,50.875,,,21.000,15.000,6.000,0
88.426,2026-08-06T00:52:34,0.00,50.875,,,21.000,15.000,6.000,0
88.963,2026-08-06T00:52:35,0.00,50.875,,,21.000,15.000,6.000,0
89.522,2026-08-06T00:52:36,0.00,50.875,,,21.000,15.000,6.000,0
90.075,2026-08-06T00:52:36,0.01,50.875,,,21.000,15.000,6.000,0
90.600,2026-08-06T00:52:37,0.00,50.875,,,21.000,15.000,6.000,0
91.147,2026-08-06T00:52:37,0.00,50.875,,,21.000,15.000,6.000,0
91.702,2026-08-06T00:52:38,0.00,50.875,,,21.000,15.000,6.000,0
92.255,2026-08-06T00:52:38,0.00,50.875,,,21.000,15.000,6.000,0
92.806,2026-08-06T00:52:39,0.00,50.875,,,21.000,15.000,6.000,0
93.363,2026-08-06T00:52:39,0.00,50.875,,,21.000,15.000,6.000,0
93.889,2026-08-06T00:52:40,0.00,50.875,,,21.000,15.000,6.000,0
94.448,2026-08-06T00:52:40,0.00,50.875,,,21.000,15.000,6.000,0
95.006,2026-08-06T00:52:41,0.00,50.875,,,21.000,15.000,6.000,0
95.560,2026-08-06T00:52:42,0.00,50.875,,,21.000,15.000,6.000,0
96.118,2026-08-06T00:52:42,0.00,50.875,,,21.000,15.000,6.000,0
96.674,2026-08-06T00:52:43,0.00,50.875,,,21.000,15.000,6.000,0
97.227,2026-08-06T00:52:43,0.00,50.875,,,21.000,15.000,6.000,0
97.780,2026-08-06T00:52:44,0.00,50.875,,,21.000,15.000,6.000,0
98.326,2026-08-06T00:52:44,0.00,50.875,,,21.000,15.000,6.000,0
98.864,2026-08-06T00:52:45,0.00,50.875,,,21.000,15.000,6.000,0
99.423,2026-08-06T00:52:45,0.00,50.875,,,21.000,15.000,6.000,0
99.983,2026-08-06T00:52:46,0.00,50.875,,,21.000,15.000,6.000,0
100.522,2026-08-06T00:52:47,0.00,50.875,,,21.000,15.000,6.000,0
101.077,2026-08-06T00:52:47,0.00,50.875,,,21.000,15.000,6.000,0
101.615,2026-08-06T00:52:48,0.00,50.875,,,21.000,15.000,6.000,0
102.172,2026-08-06T00:52:48,0.00,50.875,,,21.000,15.000,6.000,0
102.727,2026-08-06T00:52:49,0.00,50.875,,,21.000,15.000,6.000,0
103.281,2026-08-06T00:52:49,0.00,50.875,,,21.000,15.000,6.000,0
103.831,2026-08-06T00:52:50,0.00,50.875,,,21.000,15.000,6.000,0
104.390,2026-08-06T00:52:50,0.00,50.875,,,21.000,15.000,6.000,0
104.949,2026-08-06T00:52:51,0.00,50.875,,,21.000,15.000,6.000,0
