elapsed_seconds,timestamp,cpu_percent,rss_mb,pss_mb,uss_mb,footprint_mb,lazy_free_mb,live_mb,active_runs
27.319,2026-08-06T02:31:34,5.94,1304.688,,,1262.000,32.000,1230.000,980
27.888,2026-08-06T02:31:34,5.50,1309.156,,,1263.000,35.000,1228.000,979
28.445,2026-08-06T02:31:35,6.07,1315.781,,,1268.000,36.000,1232.000,978
29.011,2026-08-06T02:31:35,5.14,1320.516,,,1272.000,37.000,1235.000,981
29.581,2026-08-06T02:31:36,5.81,1325.828,,,1277.000,37.000,1240.000,992
30.151,2026-08-06T02:31:37,5.42,1331.391,,,1283.000,37.000,1246.000,997
30.727,2026-08-06T02:31:37,4.84,1336.375,,,1286.000,39.000,1247.000,1001
31.295,2026-08-06T02:31:38,5.78,1344.156,,,1293.000,39.000,1254.000,1004
31.868,2026-08-06T02:31:38,4.94,1350.641,,,1300.000,39.000,1261.000,1011
32.436,2026-08-06T02:31:39,5.11,1355.531,,,1306.000,38.000,1268.000,1010
33.008,2026-08-06T02:31:39,5.42,1361.844,,,1313.000,38.000,1275.000,1010
33.583,2026-08-06T02:31:40,4.99,1367.062,,,1317.000,39.000,1278.000,1019
34.165,2026-08-06T02:31:41,5.41,1371.406,,,1322.000,38.000,1284.000,1020
34.731,2026-08-06T02:31:41,5.53,1377.109,,,1325.000,41.000,1284.000,1023
35.299,2026-08-06T02:31:42,4.68,1383.031,,,1328.000,44.000,1284.000,1023
35.872,2026-08-06T02:31:42,5.26,1387.156,,,1332.000,43.000,1289.000,1027
36.446,2026-08-06T02:31:43,5.06,1390.859,,,1333.000,46.000,1287.000,1035
37.023,2026-08-06T02:31:44,4.89,1394.531,,,1334.000,48.000,1286.000,1040
37.596,2026-08-06T02:31:44,4.91,1397.594,,,1336.000,50.000,1286.000,1048
38.174,2026-08-06T02:31:45,4.68,1400.750,,,1336.000,53.000,1283.000,1054
38.753,2026-08-06T02:31:45,4.61,1404.234,,,1336.000,57.000,1279.000,1058
39.325,2026-08-06T02:31:46,4.88,1408.906,,,1334.000,63.000,1271.000,1069
39.884,2026-08-06T02:31:46,4.15,1412.156,,,1335.000,65.000,1270.000,1078
40.455,2026-08-06T02:31:47,4.44,1415.281,,,1336.000,68.000,1268.000,1080
41.035,2026-08-06T02:31:48,4.62,1417.609,,,1334.000,72.000,1262.000,1079
41.606,2026-08-06T02:31:48,4.09,1420.391,,,1333.000,76.000,1257.000,1082
42.189,2026-08-06T02:31:49,4.53,1424.406,,,1329.000,83.000,1246.000,1048
42.762,2026-08-06T02:31:49,3.84,1426.578,,,1327.000,88.000,1239.000,1013
43.338,2026-08-06T02:31:50,4.51,1428.312,,,1323.000,94.000,1229.000,977
43.925,2026-08-06T02:31:50,3.80,1430.297,,,1319.000,99.000,1220.000,943
44.497,2026-08-06T02:31:51,3.68,1432.234,,,1316.000,105.000,1211.000,909
45.069,2026-08-06T02:31:52,3.84,1434.125,,,1313.000,109.000,1204.000,875
45.643,2026-08-06T02:31:52,3.87,1436.062,,,1311.000,113.000,1198.000,844
46.227,2026-08-06T02:31:53,3.54,1437.062,,,1309.000,116.000,1193.000,825
46.801,2026-08-06T02:31:53,4.08,1438.219,,,1306.000,121.000,1185.000,815
47.391,2026-08-06T02:31:54,3.42,1439.125,,,1303.000,125.000,1178.000,801
47.975,2026-08-06T02:31:54,3.17,1440.609,,,1301.000,128.000,1173.000,785
48.556,2026-08-06T02:31:55,3.57,1441.391,,,1297.000,133.000,1164.000,768
49.128,2026-08-06T02:31:56,3.53,1441.797,,,1295.000,135.000,1160.000,753
49.703,2026-08-06T02:31:56,3.46,1443.094,,,1291.000,140.000,1151.000,747
50.284,2026-08-06T02:31:57,2.54,1443.422,,,1286.000,146.000,1140.000,717
50.872,2026-08-06T02:31:57,3.17,1443.703,,,1283.000,149.000,1134.000,685
51.465,2026-08-06T02:31:58,3.13,1443.984,,,1274.000,158.000,1116.000,651
52.037,2026-08-06T02:31:59,3.04,1444.359,,,1267.000,165.000,1102.000,618
52.624,2026-08-06T02:31:59,2.91,1444.781,,,1264.000,169.000,1095.000,605
53.206,2026-08-06T02:32:00,3.02,1445.484,,,1260.000,174.000,1086.000,597
53.782,2026-08-06T02:32:00,3.02,1446.094,,,1257.000,177.000,1080.000,585
54.377,2026-08-06T02:32:01,2.51,1446.625,,,1253.000,182.000,1071.000,573
54.958,2026-08-06T02:32:01,2.55,1447.062,,,1251.000,184.000,1067.000,564
55.543,2026-08-06T02:32:02,2.89,1447.406,,,1246.000,189.000,1057.000,553
56.128,2026-08-06T02:32:03,2.69,1447.750,,,1243.000,192.000,1051.000,546
56.711,2026-08-06T02:32:03,2.83,1448.016,,,1243.000,194.000,1049.000,543
57.301,2026-08-06T02:32:04,2.74,1448.344,,,1241.000,196.000,1045.000,539
57.888,2026-08-06T02:32:04,2.35,1449.203,,,1241.000,196.000,1045.000,537
58.463,2026-08-06T02:32:05,2.42,1449.375,,,1239.000,199.000,1040.000,535
59.053,2026-08-06T02:32:06,2.48,1449.500,,,1236.000,202.000,1034.000,534
59.632,2026-08-06T02:32:06,2.62,1449.594,,,1235.000,203.000,1032.000,534
60.214,2026-08-06T02:32:07,2.24,1450.062,,,1232.000,207.000,1025.000,532
60.803,2026-08-06T02:32:07,2.06,1450.344,,,1230.000,208.000,1022.000,528
61.391,2026-08-06T02:32:08,2.54,1450.578,,,1228.000,211.000,1017.000,527
61.986,2026-08-06T02:32:08,2.33,1450.766,,,1226.000,213.000,1013.000,525
62.571,2026-08-06T02:32:09,2.14,1450.969,,,1225.000,214.000,1011.000,519
63.160,2026-08-06T02:32:10,2.47,1451.125,,,1224.000,215.000,1009.000,517
63.738,2026-08-06T02:32:10,2.41,1451.484,,,1220.000,220.000,1000.000,483
64.320,2026-08-06T02:32:11,2.55,1451.609,,,1209.000,231.000,978.000,450
64.906,2026-08-06T02:32:11,2.14,1451.609,,,1207.000,233.000,974.000,416
65.491,2026-08-06T02:32:12,1.92,1451.688,,,1204.000,236.000,968.000,382
66.076,2026-08-06T02:32:13,2.24,1451.734,,,1198.000,242.000,956.000,348
66.660,2026-08-06T02:32:13,2.30,1451.875,,,1179.000,261.000,918.000,314
67.242,2026-08-06T02:32:14,2.06,1451.938,,,1177.000,264.000,913.000,280
67.826,2026-08-06T02:32:14,2.24,1451.938,,,1174.000,266.000,908.000,248
68.408,2026-08-06T02:32:15,2.13,1452.016,,,1171.000,270.000,901.000,216
68.993,2026-08-06T02:32:15,2.27,1452.016,,,1170.000,271.000,899.000,183
69.584,2026-08-06T02:32:16,2.09,1452.031,,,1169.000,271.000,898.000,152
70.158,2026-08-06T02:32:17,1.98,1452.078,,,1169.000,271.000,898.000,141
70.744,2026-08-06T02:32:17,2.14,1452.234,,,1168.000,272.000,896.000,128
71.335,2026-08-06T02:32:18,1.74,1452.281,,,1166.000,275.000,891.000,118
71.927,2026-08-06T02:32:18,2.18,1452.281,,,1145.000,295.000,850.000,117
72.515,2026-08-06T02:32:19,1.96,1452.328,,,1143.000,297.000,846.000,103
73.103,2026-08-06T02:32:20,1.90,1452.328,,,1141.000,300.000,841.000,71
73.685,2026-08-06T02:32:20,1.88,1452.422,,,1136.000,304.000,832.000,53
74.274,2026-08-06T02:32:21,1.86,1452.422,,,1137.000,304.000,833.000,36
74.861,2026-08-06T02:32:21,1.76,1452.422,,,1136.000,305.000,831.000,22
75.427,2026-08-06T02:32:22,1.24,1452.422,,,1135.000,306.000,829.000,17
76.025,2026-08-06T02:32:23,0.41,1452.422,,,1135.000,305.000,830.000,17
76.618,2026-08-06T02:32:23,0.52,1452.438,,,1134.000,306.000,828.000,16
77.210,2026-08-06T02:32:24,0.61,1452.438,,,1133.000,308.000,825.000,12
77.800,2026-08-06T02:32:24,0.29,1452.438,,,1130.000,311.000,819.000,9
78.393,2026-08-06T02:32:25,0.64,1452.438,,,1129.000,311.000,818.000,8
78.982,2026-08-06T02:32:25,0.04,1452.438,,,1129.000,311.000,818.000,8
79.575,2026-08-06T02:32:26,0.39,1452.438,,,1130.000,311.000,819.000,8
80.168,2026-08-06T02:32:27,0.38,1452.438,,,1130.000,311.000,819.000,8
80.756,2026-08-06T02:32:27,0.14,1452.438,,,1129.000,311.000,818.000,7
81.347,2026-08-06T02:32:28,0.38,1452.438,,,1128.000,313.000,815.000,5
81.942,2026-08-06T02:32:28,0.15,1452.438,,,1127.000,314.000,813.000,4
82.531,2026-08-06T02:32:29,0.34,1452.438,,,1127.000,314.000,813.000,4
83.121,2026-08-06T02:32:30,0.16,1452.438,,,1126.000,315.000,811.000,3
83.719,2026-08-06T02:32:30,0.16,1452.438,,,1126.000,315.000,811.000,3
84.309,2026-08-06T02:32:31,0.09,1452.438,,,1126.000,315.000,811.000,3
84.903,2026-08-06T02:32:31,0.00,1452.438,,,1126.000,315.000,811.000,3
85.479,2026-08-06T02:32:32,0.38,1452.328,,,1110.000,330.000,780.000,2
86.063,2026-08-06T02:32:33,0.19,1450.359,,,1064.000,375.000,689.000,2
86.649,2026-08-06T02:32:33,0.34,1447.703,,,960.000,475.000,485.000,1
87.232,2026-08-06T02:32:34,0.60,1444.078,,,879.000,553.000,326.000,0
87.812,2026-08-06T02:32:34,0.34,1441.422,,,773.000,656.000,117.000,0
88.403,2026-08-06T02:32:35,0.46,1438.078,,,703.000,723.000,0.000,0
88.990,2026-08-06T02:32:35,0.04,1437.484,,,687.000,739.000,0.000,0
89.579,2026-08-06T02:32:36,0.38,1435.047,,,614.000,809.000,0.000,0
90.161,2026-08-06T02:32:37,0.41,1432.484,,,540.000,881.000,0.000,0
90.746,2026-08-06T02:32:37,0.10,1431.891,,,509.000,910.000,0.000,0
91.323,2026-08-06T02:32:38,0.24,1429.359,,,417.000,999.000,0.000,0
91.907,2026-08-06T02:32:38,0.11,1427.672,,,396.000,1020.000,0.000,0
92.461,2026-08-06T02:32:39,0.35,1425.891,,,343.000,1071.000,0.000,0
93.039,2026-08-06T02:32:40,0.11,1425.297,,,325.000,1088.000,0.000,0
93.620,2026-08-06T02:32:40,0.00,1425.297,,,322.000,1091.000,0.000,0
94.200,2026-08-06T02:32:41,0.21,1423.453,,,272.000,1140.000,0.000,0
94.785,2026-08-06T02:32:41,0.00,1423.453,,,272.000,1140.000,0.000,0
95.359,2026-08-06T02:32:42,0.23,1421.938,,,216.000,1194.000,0.000,0
95.939,2026-08-06T02:32:42,0.04,1421.547,,,216.000,1194.000,0.000,0
96.519,2026-08-06T02:32:43,0.00,1421.547,,,216.000,1194.000,0.000,0
97.100,2026-08-06T02:32:44,0.11,1420.359,,,180.000,1228.000,0.000,0
97.682,2026-08-06T02:32:44,0.00,1420.359,,,180.000,1228.000,0.000,0
98.261,2026-08-06T02:32:45,0.00,1420.359,,,180.000,1228.000,0.000,0
98.842,2026-08-06T02:32:45,0.00,1420.359,,,180.000,1228.000,0.000,0
99.423,2026-08-06T02:32:46,0.00,1420.359,,,180.000,1228.000,0.000,0
99.999,2026-08-06T02:32:46,0.00,1420.359,,,180.000,1228.000,0.000,0
100.573,2026-08-06T02:32:47,0.00,1420.359,,,180.000,1228.000,0.000,0
101.156,2026-08-06T02:32:48,0.00,1420.359,,,180.000,1228.000,0.000,0
101.736,2026-08-06T02:32:48,0.00,1420.359,,,180.000,1228.000,0.000,0
102.315,2026-08-06T02:32:49,0.00,1420.359,,,180.000,1228.000,0.000,0
102.893,2026-08-06T02:32:49,0.00,1420.359,,,180.000,1228.000,0.000,0
103.468,2026-08-06T02:32:50,0.00,1420.359,,,180.000,1228.000,0.000,0
104.048,2026-08-06T02:32:51,0.00,1420.359,,,180.000,1228.000,0.000,0
104.628,2026-08-06T02:32:51,0.00,1420.359,,,180.000,1228.000,0.000,0
105.208,2026-08-06T02:32:52,0.00,1420.359,,,180.000,1228.000,0.000,0
105.790,2026-08-06T02:32:52,0.00,1420.359,,,180.000,1228.000,0.000,0
106.368,2026-08-06T02:32:53,0.00,1420.359,,,180.000,1228.000,0.000,0
106.950,2026-08-06T02:32:53,0.00,1420.359,,,180.000,1228.000,0.000,0
107.528,2026-08-06T02:32:54,0.00,1420.359,,,180.000,1228.000,0.000,0
108.108,2026-08-06T02:32:55,0.00,1420.359,,,180.000,1228.000,0.000,0
108.685,2026-08-06T02:32:55,0.00,1420.359,,,180.000,1228.000,0.000,0
109.265,2026-08-06T02:32:56,0.00,1420.359,,,180.000,1228.000,0.000,0
109.845,2026-08-06T02:32:56,0.00,1420.359,,,180.000,1228.000,0.000,0
110.396,2026-08-06T02:32:57,0.00,1420.359,,,180.000,1228.000,0.000,0
110.975,2026-08-06T02:32:57,0.00,1420.359,,,180.000,1228.000,0.000,0
111.554,2026-08-06T02:32:58,0.00,1420.359,,,180.000,1228.000,0.000,0
112.136,2026-08-06T02:32:59,0.00,1420.359,,,180.000,1228.000,0.000,0
112.715,2026-08-06T02:32:59,0.00,1420.359,,,180.000,1228.000,0.000,0
113.297,2026-08-06T02:33:00,0.00,1420.359,,,180.000,1228.000,0.000,0
113.870,2026-08-06T02:33:00,0.00,1420.359,,,180.000,1228.000,0.000,0
114.449,2026-08-06T02:33:01,0.00,1420.359,,,180.000,1228.000,0.000,0
115.027,2026-08-06T02:33:02,0.00,1420.359,,,180.000,1228.000,0.000,0
115.607,2026-08-06T02:33:02,0.00,1420.359,,,180.000,1228.000,0.000,0
116.174,2026-08-06T02:33:03,0.00,1420.359,,,180.000,1228.000,0.000,0
116.753,2026-08-06T02:33:03,0.00,1420.359,,,180.000,1228.000,0.000,0
117.330,2026-08-06T02:33:04,0.00,1420.359,,,180.000,1228.000,0.000,0
117.913,2026-08-06T02:33:04,0.00,1420.359,,,180.000,1228.000,0.000,0
118.497,2026-08-06T02:33:05,0.00,1420.359,,,180.000,1228.000,0.000,0
119.075,2026-08-06T02:33:06,0.00,1420.359,,,180.000,1228.000,0.000,0
119.650,2026-08-06T02:33:06,0.00,1420.359,,,180.000,1228.000,0.000,0
120.210,2026-08-06T02:33:07,0.01,1420.359,,,180.000,1228.000,0.000,0
120.786,2026-08-06T02:33:07,0.00,1420.359,,,180.000,1228.000,0.000,0
121.364,2026-08-06T02:33:08,0.00,1420.359,,,180.000,1228.000,0.000,0
121.942,2026-08-06T02:33:08,0.00,1420.359,,,180.000,1228.000,0.000,0
122.525,2026-08-06T02:33:09,0.00,1420.359,,,180.000,1228.000,0.000,0
123.103,2026-08-06T02:33:10,0.00,1420.359,,,180.000,1228.000,0.000,0
123.679,2026-08-06T02:33:10,0.00,1420.359,,,180.000,1228.000,0.000,0
124.255,2026-08-06T02:33:11,0.00,1420.359,,,180.000,1228.000,0.000,0
124.835,2026-08-06T02:33:11,0.00,1420.359,,,180.000,1228.000,0.000,0
125.407,2026-08-06T02:33:12,0.00,1420.359,,,180.000,1228.000,0.000,0
125.984,2026-08-06T02:33:12,0.00,1420.359,,,180.000,1228.000,0.000,0
126.563,2026-08-06T02:33:13,0.00,1420.359,,,180.000,1228.000,0.000,0
127.133,2026-08-06T02:33:14,0.00,1420.359,,,180.000,1228.000,0.000,0
127.712,2026-08-06T02:33:14,0.00,1420.359,,,180.000,1228.000,0.000,0
128.294,2026-08-06T02:33:15,0.00,1420.359,,,180.000,1228.000,0.000,0
128.870,2026-08-06T02:33:15,0.00,1420.359,,,180.000,1228.000,0.000,0
129.447,2026-08-06T02:33:16,0.00,1420.359,,,180.000,1228.000,0.000,0
130.025,2026-08-06T02:33:17,0.00,1420.359,,,180.000,1228.000,0.000,0
130.601,2026-08-06T02:33:17,0.00,1420.359,,,180.000,1228.000,0.000,0
131.179,2026-08-06T02:33:18,0.00,1420.359,,,180.000,1228.000,0.000,0
131.755,2026-08-06T02:33:18,0.00,1420.359,,,180.000,1228.000,0.000,0
132.334,2026-08-06T02:33:19,0.00,1420.359,,,180.000,1228.000,0.000,0
132.914,2026-08-06T02:33:19,0.00,1420.359,,,180.000,1228.000,0.000,0
133.491,2026-08-06T02:33:20,0.00,1420.359,,,180.000,1228.000,0.000,0
134.072,2026-08-06T02:33:21,0.00,1420.359,,,180.000,1228.000,0.000,0
134.648,2026-08-06T02:33:21,0.00,1420.359,,,180.000,1228.000,0.000,0
135.213,2026-08-06T02:33:22,0.00,1420.359,,,180.000,1228.000,0.000,0
