elapsed_seconds,timestamp,cpu_percent,rss_mb,pss_mb,uss_mb,lazy_free_mb,live_mb,active_runs
68.059,2026-08-05T17:33:00,30.28,1097.750,,,1.641,1081.359,3032
69.134,2026-08-05T17:33:01,31.70,1110.438,,,0.438,1096.562,3060
70.215,2026-08-05T17:33:02,29.66,1121.906,,,4.312,1100.688,3097
71.295,2026-08-05T17:33:03,31.59,1127.359,,,8.234,1097.766,3091
72.376,2026-08-05T17:33:04,26.86,1132.062,,,10.000,1099.000,3110
73.459,2026-08-05T17:33:06,28.93,1137.234,,,7.734,1108.266,3131
74.542,2026-08-05T17:33:07,30.64,1142.234,,,8.703,1111.297,3153
75.630,2026-08-05T17:33:08,29.21,1148.094,,,10.000,1115.000,3183
76.712,2026-08-05T17:33:09,31.61,1152.844,,,11.000,1117.000,3202
77.796,2026-08-05T17:33:10,31.14,1156.109,,,12.000,1119.000,3228
78.882,2026-08-05T17:33:11,31.77,1162.031,,,9.469,1129.531,3248
79.962,2026-08-05T17:33:12,28.59,1167.422,,,8.125,1137.875,3278
81.064,2026-08-05T17:33:13,30.29,1172.844,,,7.438,1144.562,3304
82.142,2026-08-05T17:33:14,30.57,1177.219,,,6.359,1151.641,3327
83.230,2026-08-05T17:33:15,32.12,1182.891,,,5.750,1158.250,3351
84.321,2026-08-05T17:33:16,32.19,1188.109,,,6.578,1161.422,3376
85.404,2026-08-05T17:33:17,30.95,1193.469,,,4.719,1171.281,3403
86.490,2026-08-05T17:33:19,32.04,1198.719,,,2.562,1180.438,3422
87.580,2026-08-05T17:33:20,29.51,1203.781,,,2.109,1185.891,3443
88.664,2026-08-05T17:33:21,30.28,1209.594,,,2.016,1192.984,3466
89.756,2026-08-05T17:33:22,31.14,1215.203,,,0.625,1200.375,3494
90.848,2026-08-05T17:33:23,29.36,1222.188,,,0.000,1209.000,3522
91.934,2026-08-05T17:33:24,30.57,1229.078,,,0.828,1214.172,3551
93.028,2026-08-05T17:33:25,31.11,1237.484,,,1.000,1223.000,3577
94.123,2026-08-05T17:33:26,31.16,1245.531,,,1.312,1229.688,3605
95.222,2026-08-05T17:33:27,30.47,1252.719,,,2.953,1234.047,3633
96.327,2026-08-05T17:33:28,32.15,1268.703,,,2.047,1250.953,3657
97.419,2026-08-05T17:33:29,28.95,1274.766,,,9.281,1242.719,3687
98.510,2026-08-05T17:33:31,33.02,1282.469,,,10.000,1249.000,3703
99.609,2026-08-05T17:33:32,30.59,1292.234,,,11.000,1258.000,3736
100.692,2026-08-05T17:33:33,32.35,1300.531,,,9.266,1268.734,3760
101.789,2026-08-05T17:33:34,32.49,1307.812,,,4.047,1286.953,3788
102.878,2026-08-05T17:33:35,31.84,1314.891,,,3.625,1294.375,3812
103.972,2026-08-05T17:33:36,33.49,1322.344,,,3.281,1302.719,3836
105.076,2026-08-05T17:33:37,31.76,1331.219,,,4.750,1309.250,3865
106.174,2026-08-05T17:33:38,35.41,1341.328,,,5.188,1317.812,3893
107.273,2026-08-05T17:33:39,31.83,1348.641,,,5.656,1324.344,3919
108.373,2026-08-05T17:33:40,35.48,1356.234,,,4.016,1335.984,3944
109.468,2026-08-05T17:33:42,31.97,1365.281,,,6.516,1339.484,3974
110.580,2026-08-05T17:33:43,32.32,1372.938,,,5.031,1349.969,3998
111.693,2026-08-05T17:33:44,30.14,1378.328,,,5.203,1354.797,4034
112.792,2026-08-05T17:33:45,34.43,1386.172,,,4.266,1364.734,4060
113.898,2026-08-05T17:33:46,30.42,1394.953,,,5.672,1370.328,4084
114.986,2026-08-05T17:33:47,29.69,1403.922,,,4.734,1381.266,4117
116.087,2026-08-05T17:33:48,28.32,1411.688,,,4.625,1389.375,4150
117.175,2026-08-05T17:33:49,31.10,1420.594,,,5.688,1396.312,4175
118.275,2026-08-05T17:33:50,30.75,1429.594,,,5.359,1405.641,4201
119.381,2026-08-05T17:33:51,32.69,1435.172,,,5.391,1411.609,4224
120.489,2026-08-05T17:33:53,30.32,1445.703,,,5.359,1422.641,4248
121.591,2026-08-05T17:33:54,31.09,1456.156,,,6.922,1429.078,4276
122.697,2026-08-05T17:33:55,31.29,1463.438,,,5.141,1439.859,4300
123.811,2026-08-05T17:33:56,33.91,1471.312,,,6.703,1445.297,4327
124.920,2026-08-05T17:33:57,33.37,1482.172,,,7.609,1454.391,4327
126.018,2026-08-05T17:33:58,31.90,1485.703,,,7.641,1457.359,4285
127.125,2026-08-05T17:33:59,33.96,1488.141,,,11.000,1453.000,4252
128.226,2026-08-05T17:34:00,33.84,1491.703,,,13.000,1452.000,4226
129.327,2026-08-05T17:34:01,35.48,1493.188,,,15.000,1450.000,4205
130.437,2026-08-05T17:34:02,35.09,1496.891,,,20.000,1444.000,4209
131.539,2026-08-05T17:34:04,36.50,1499.359,,,20.000,1447.000,4221
132.635,2026-08-05T17:34:05,35.14,1501.734,,,20.000,1449.000,4230
133.743,2026-08-05T17:34:06,37.46,1504.203,,,22.000,1447.000,4243
134.856,2026-08-05T17:34:07,34.45,1507.391,,,20.000,1454.000,4253
135.970,2026-08-05T17:34:08,37.58,1510.500,,,20.000,1457.000,4262
137.078,2026-08-05T17:34:09,34.58,1512.203,,,22.000,1455.000,4282
138.193,2026-08-05T17:34:10,37.40,1515.266,,,20.000,1462.000,4299
139.305,2026-08-05T17:34:11,33.83,1518.844,,,20.000,1466.000,4318
140.416,2026-08-05T17:34:12,36.19,1522.375,,,21.000,1467.000,4333
141.524,2026-08-05T17:34:14,32.65,1525.422,,,21.000,1470.000,4355
142.631,2026-08-05T17:34:15,35.70,1529.891,,,21.000,1475.000,4373
143.737,2026-08-05T17:34:16,34.91,1533.438,,,21.000,1478.000,4388
144.855,2026-08-05T17:34:17,35.31,1536.266,,,22.000,1479.000,4409
145.960,2026-08-05T17:34:18,37.87,1539.781,,,22.000,1482.000,4430
147.072,2026-08-05T17:34:19,35.12,1543.156,,,20.000,1491.000,4452
148.185,2026-08-05T17:34:20,38.38,1562.969,,,19.000,1512.000,4468
149.300,2026-08-05T17:34:21,36.91,1565.672,,,25.000,1502.000,4487
150.415,2026-08-05T17:34:22,35.76,1568.391,,,22.000,1512.000,4510
151.524,2026-08-05T17:34:24,36.57,1570.578,,,16.000,1525.000,4523
152.643,2026-08-05T17:34:25,36.23,1574.875,,,11.000,1540.000,4540
153.760,2026-08-05T17:34:26,37.13,1579.062,,,7.266,1551.734,4557
154.887,2026-08-05T17:34:27,38.09,1583.984,,,5.688,1559.312,4579
156.015,2026-08-05T17:34:28,36.14,1588.453,,,6.188,1562.812,4601
157.139,2026-08-05T17:34:29,36.65,1592.359,,,4.688,1570.312,4623
158.259,2026-08-05T17:34:30,37.39,1597.594,,,4.406,1575.594,4645
159.375,2026-08-05T17:34:31,37.11,1602.547,,,4.000,1581.000,4664
160.491,2026-08-05T17:34:33,36.41,1607.828,,,3.094,1588.906,4675
161.613,2026-08-05T17:34:34,35.31,1614.203,,,7.344,1586.656,4701
162.730,2026-08-05T17:34:35,36.52,1619.469,,,6.344,1593.656,4713
163.848,2026-08-05T17:34:36,37.25,1626.438,,,7.094,1599.906,4727
164.966,2026-08-05T17:34:37,35.75,1634.141,,,7.500,1606.500,4747
166.081,2026-08-05T17:34:38,37.59,1640.500,,,7.969,1612.031,4769
167.196,2026-08-05T17:34:39,35.08,1646.672,,,10.000,1614.000,4788
168.311,2026-08-05T17:34:40,37.12,1654.078,,,11.000,1619.000,4808
169.445,2026-08-05T17:34:42,35.63,1661.281,,,9.094,1629.906,4828
170.571,2026-08-05T17:34:43,37.07,1669.219,,,10.000,1636.000,4844
171.696,2026-08-05T17:34:44,35.06,1676.422,,,15.000,1634.000,4868
172.818,2026-08-05T17:34:45,33.82,1682.500,,,10.000,1649.000,4887
173.936,2026-08-05T17:34:46,34.13,1689.641,,,7.109,1662.891,4910
175.063,2026-08-05T17:34:47,33.95,1697.391,,,5.953,1673.047,4930
176.181,2026-08-05T17:34:48,35.81,1706.719,,,4.703,1684.297,4947
177.304,2026-08-05T17:34:49,33.96,1714.203,,,5.219,1690.781,4976
178.429,2026-08-05T17:34:50,35.34,1722.250,,,5.734,1698.266,4998
179.564,2026-08-05T17:34:52,36.21,1729.828,,,5.812,1705.188,5015
180.688,2026-08-05T17:34:53,36.10,1735.734,,,3.469,1716.531,5032
181.823,2026-08-05T17:34:54,37.09,1744.031,,,3.812,1723.188,5051
182.941,2026-08-05T17:34:55,37.54,1750.984,,,2.500,1732.500,5068
184.064,2026-08-05T17:34:56,36.96,1757.828,,,0.094,1744.906,5089
185.185,2026-08-05T17:34:57,37.99,1766.781,,,0.062,1753.938,5105
186.302,2026-08-05T17:34:58,37.15,1774.562,,,0.000,1762.000,5123
187.416,2026-08-05T17:34:59,36.57,1785.922,,,0.000,1773.000,5140
188.534,2026-08-05T17:35:01,37.22,1795.703,,,0.000,1784.000,5162
189.678,2026-08-05T17:35:02,36.16,1807.312,,,2.938,1789.062,5182
190.802,2026-08-05T17:35:03,36.77,1817.547,,,2.812,1799.188,5201
191.923,2026-08-05T17:35:04,36.73,1825.594,,,3.609,1805.391,5218
193.044,2026-08-05T17:35:05,38.71,1834.391,,,0.438,1820.562,5233
194.162,2026-08-05T17:35:06,37.42,1843.453,,,0.469,1829.531,5249
195.281,2026-08-05T17:35:07,36.30,1850.172,,,0.016,1836.984,5270
196.417,2026-08-05T17:35:08,34.94,1861.266,,,1.797,1845.203,5287
197.536,2026-08-05T17:35:10,37.69,1872.000,,,2.391,1854.609,5302
198.682,2026-08-05T17:35:11,34.44,1879.547,,,2.500,1861.500,5326
199.810,2026-08-05T17:35:12,38.52,1890.531,,,1.844,1874.156,5330
200.944,2026-08-05T17:35:13,35.44,1893.609,,,6.953,1867.047,5282
202.071,2026-08-05T17:35:14,35.91,1899.359,,,13.000,1860.000,5233
203.195,2026-08-05T17:35:15,37.36,1901.594,,,17.000,1855.000,5200
204.320,2026-08-05T17:35:16,37.53,1903.781,,,19.000,1854.000,5164
205.446,2026-08-05T17:35:18,36.58,1905.859,,,20.000,1853.000,5135
206.597,2026-08-05T17:35:19,37.01,1907.469,,,24.000,1847.000,5105
207.747,2026-08-05T17:35:20,30.70,1909.031,,,28.000,1840.000,5084
208.872,2026-08-05T17:35:21,29.02,1911.219,,,32.000,1834.000,5064
210.004,2026-08-05T17:35:22,27.85,1912.922,,,34.000,1832.000,5041
211.133,2026-08-05T17:35:23,25.76,1915.016,,,42.000,1819.000,5023
212.269,2026-08-05T17:35:24,36.04,1916.547,,,44.000,1816.000,5007
213.400,2026-08-05T17:35:25,34.13,1918.641,,,45.000,1815.000,5017
214.533,2026-08-05T17:35:27,37.06,1920.922,,,48.000,1812.000,5029
215.662,2026-08-05T17:35:28,35.24,1922.203,,,51.000,1808.000,5045
216.807,2026-08-05T17:35:29,34.92,1923.781,,,51.000,1809.000,5062
217.939,2026-08-05T17:35:30,37.48,1925.062,,,48.000,1816.000,5071
219.066,2026-08-05T17:35:31,38.62,1926.922,,,48.000,1818.000,5085
220.208,2026-08-05T17:35:32,40.09,1928.391,,,49.000,1818.000,5098
221.343,2026-08-05T17:35:33,38.40,1929.531,,,47.000,1822.000,5109
222.484,2026-08-05T17:35:35,39.12,1931.000,,,47.000,1824.000,5121
223.623,2026-08-05T17:35:36,35.73,1932.969,,,48.000,1824.000,5142
224.778,2026-08-05T17:35:37,37.31,1934.156,,,47.000,1827.000,5151
225.926,2026-08-05T17:35:38,38.32,1935.922,,,47.000,1830.000,5164
227.064,2026-08-05T17:35:39,38.61,1937.625,,,44.000,1837.000,5183
228.196,2026-08-05T17:35:40,36.82,1938.766,,,47.000,1832.000,5200
229.327,2026-08-05T17:35:41,37.02,1940.328,,,47.000,1834.000,5213
230.473,2026-08-05T17:35:43,35.22,1943.078,,,46.000,1838.000,5234
231.615,2026-08-05T17:35:44,37.69,1944.906,,,45.000,1842.000,5248
232.747,2026-08-05T17:35:45,38.76,1946.406,,,43.000,1847.000,5252
233.892,2026-08-05T17:35:46,39.73,1980.281,,,43.000,1881.000,5267
235.029,2026-08-05T17:35:47,37.57,1981.188,,,68.000,1833.000,5286
236.176,2026-08-05T17:35:48,36.28,1982.609,,,64.000,1842.000,5305
237.315,2026-08-05T17:35:49,36.60,1984.391,,,60.000,1852.000,5321
238.458,2026-08-05T17:35:51,37.01,1987.078,,,49.000,1877.000,5338
239.601,2026-08-05T17:35:52,33.26,1989.156,,,42.000,1892.000,5352
240.744,2026-08-05T17:35:53,31.27,1990.750,,,42.000,1894.000,5369
241.903,2026-08-05T17:35:54,35.08,1993.594,,,39.000,1902.000,5382
243.047,2026-08-05T17:35:55,34.31,1995.953,,,36.000,1912.000,5399
244.202,2026-08-05T17:35:56,35.96,1998.922,,,33.000,1920.000,5410
245.351,2026-08-05T17:35:57,34.49,2002.281,,,30.000,1930.000,5427
246.498,2026-08-05T17:35:59,35.04,2004.922,,,28.000,1937.000,5441
247.630,2026-08-05T17:36:00,37.02,2007.969,,,23.000,1949.000,5458
248.764,2026-08-05T17:36:01,35.19,2011.000,,,19.000,1960.000,5469
249.917,2026-08-05T17:36:02,32.51,2015.875,,,17.000,1969.000,5487
251.066,2026-08-05T17:36:03,35.33,2019.859,,,16.000,1975.000,5504
252.205,2026-08-05T17:36:04,37.85,2024.609,,,13.000,1986.000,5523
253.347,2026-08-05T17:36:05,38.68,2029.109,,,10.000,1996.000,5539
254.486,2026-08-05T17:36:07,36.77,2034.328,,,8.688,2004.312,5558
255.621,2026-08-05T17:36:08,38.38,2039.562,,,8.750,2009.250,5575
256.759,2026-08-05T17:36:09,36.16,2048.562,,,8.875,2018.125,5596
257.902,2026-08-05T17:36:10,38.49,2055.078,,,8.953,2024.047,5615
259.037,2026-08-05T17:36:11,36.58,2059.156,,,6.672,2033.328,5634
260.181,2026-08-05T17:36:12,38.07,2063.844,,,6.594,2037.406,5649
261.315,2026-08-05T17:36:13,37.34,2069.656,,,5.594,2045.406,5667
262.462,2026-08-05T17:36:15,39.49,2076.719,,,3.250,2057.750,5680
263.612,2026-08-05T17:36:16,35.66,2085.688,,,4.094,2064.906,5700
264.762,2026-08-05T17:36:17,40.51,2093.578,,,6.422,2067.578,5711
265.909,2026-08-05T17:36:18,40.86,2100.422,,,6.234,2074.766,5725
267.058,2026-08-05T17:36:19,38.34,2108.672,,,6.281,2083.719,5741
268.212,2026-08-05T17:36:20,34.80,2112.859,,,3.266,2093.734,5760
269.365,2026-08-05T17:36:21,39.34,2120.594,,,3.578,2100.422,5777
270.517,2026-08-05T17:36:23,37.81,2128.812,,,4.609,2106.391,5798
271.660,2026-08-05T17:36:24,37.61,2137.703,,,5.266,2114.734,5814
272.817,2026-08-05T17:36:25,37.54,2143.547,,,5.641,2119.359,5828
273.972,2026-08-05T17:36:26,38.96,2150.375,,,2.812,2132.188,5847
275.112,2026-08-05T17:36:27,39.64,2158.391,,,3.797,2138.203,5863
276.264,2026-08-05T17:36:28,39.84,2167.438,,,5.562,2143.438,5877
277.424,2026-08-05T17:36:29,38.21,2173.234,,,4.875,2151.125,5899
278.574,2026-08-05T17:36:31,38.71,2181.641,,,5.125,2158.875,5918
279.740,2026-08-05T17:36:32,39.27,2191.344,,,5.312,2167.688,5939
280.907,2026-08-05T17:36:33,33.80,2200.156,,,5.438,2176.562,5953
282.051,2026-08-05T17:36:34,31.45,2207.484,,,4.469,2186.531,5971
283.201,2026-08-05T17:36:35,29.84,2213.766,,,5.672,2190.328,5987
284.345,2026-08-05T17:36:36,36.04,2220.703,,,5.438,2197.562,6010
285.489,2026-08-05T17:36:38,36.06,2229.047,,,5.344,2205.656,6027
286.645,2026-08-05T17:36:39,34.64,2240.578,,,5.406,2217.594,6046
287.806,2026-08-05T17:36:40,34.14,2247.641,,,5.500,2224.500,6069
288.949,2026-08-05T17:36:41,36.12,2257.406,,,5.328,2233.672,6080
290.119,2026-08-05T17:36:42,34.71,2266.656,,,5.172,2243.828,6104
291.260,2026-08-05T17:36:43,37.66,2274.109,,,5.656,2250.344,6121
292.407,2026-08-05T17:36:44,33.29,2282.531,,,6.047,2257.953,6142
293.564,2026-08-05T17:36:46,33.16,2290.094,,,6.062,2265.938,6158
294.702,2026-08-05T17:36:47,36.72,2300.594,,,5.906,2276.094,6170
295.847,2026-08-05T17:36:48,34.33,2309.156,,,6.547,2283.453,6185
297.011,2026-08-05T17:36:49,31.13,2316.016,,,6.312,2290.688,6200
298.142,2026-08-05T17:36:50,31.21,2322.969,,,5.953,2299.047,6213
299.288,2026-08-05T17:36:51,34.75,2330.047,,,5.469,2306.531,6224
300.452,2026-08-05T17:36:53,33.03,2344.906,,,5.984,2320.016,6226
301.608,2026-08-05T17:36:54,31.49,2348.047,,,12.000,2312.000,6216
302.787,2026-08-05T17:36:55,31.51,2351.438,,,14.000,2311.000,6210
303.951,2026-08-05T17:36:56,33.77,2353.969,,,16.000,2309.000,6164
305.098,2026-08-05T17:36:57,39.37,2356.125,,,19.000,2305.000,6112
306.253,2026-08-05T17:36:58,37.87,2357.859,,,22.000,2301.000,6069
307.423,2026-08-05T17:36:59,38.10,2360.234,,,25.000,2297.000,6034
308.590,2026-08-05T17:37:01,38.27,2362.109,,,31.000,2288.000,5988
309.760,2026-08-05T17:37:02,41.01,2363.656,,,34.000,2283.000,5943
310.924,2026-08-05T17:37:03,39.14,2365.109,,,34.000,2284.000,5911
312.088,2026-08-05T17:37:04,40.34,2366.109,,,36.000,2281.000,5878
313.244,2026-08-05T17:37:05,37.08,2367.562,,,38.000,2279.000,5851
314.393,2026-08-05T17:37:06,39.81,2368.359,,,38.000,2280.000,5819
315.550,2026-08-05T17:37:08,36.27,2369.172,,,41.000,2275.000,5800
316.732,2026-08-05T17:37:09,35.22,2370.297,,,49.000,2260.000,5768
317.888,2026-08-05T17:37:10,38.21,2371.500,,,55.000,2248.000,5742
319.056,2026-08-05T17:37:11,37.58,2372.438,,,62.000,2236.000,5717
320.203,2026-08-05T17:37:12,38.54,2373.188,,,73.000,2215.000,5681
321.362,2026-08-05T17:37:13,37.91,2373.953,,,77.000,2207.000,5642
322.538,2026-08-05T17:37:15,36.67,2374.609,,,86.000,2190.000,5615
323.709,2026-08-05T17:37:16,40.13,2375.891,,,91.000,2181.000,5590
324.870,2026-08-05T17:37:17,39.60,2377.031,,,95.000,2175.000,5595
326.052,2026-08-05T17:37:18,38.14,2377.844,,,99.000,2167.000,5609
327.222,2026-08-05T17:37:19,37.44,2378.891,,,102.000,2162.000,5618
328.386,2026-08-05T17:37:20,39.34,2380.391,,,105.000,2158.000,5631
329.567,2026-08-05T17:37:22,39.77,2381.547,,,106.000,2157.000,5642
330.744,2026-08-05T17:37:23,36.71,2382.828,,,106.000,2158.000,5654
331.903,2026-08-05T17:37:24,38.58,2383.828,,,107.000,2158.000,5659
333.081,2026-08-05T17:37:25,37.68,2385.281,,,107.000,2159.000,5671
334.249,2026-08-05T17:37:26,38.24,2386.719,,,105.000,2164.000,5682
335.421,2026-08-05T17:37:27,41.06,2387.703,,,108.000,2159.000,5688
336.607,2026-08-05T17:37:29,38.27,2388.641,,,109.000,2158.000,5698
337.776,2026-08-05T17:37:30,36.94,2389.750,,,114.000,2150.000,5716
338.947,2026-08-05T17:37:31,38.64,2390.953,,,115.000,2149.000,5730
340.107,2026-08-05T17:37:32,38.66,2392.391,,,119.000,2142.000,5744
341.278,2026-08-05T17:37:33,35.64,2393.219,,,117.000,2146.000,5764
342.477,2026-08-05T17:37:35,38.40,2395.312,,,119.000,2145.000,5778
343.649,2026-08-05T17:37:36,39.23,2396.594,,,119.000,2146.000,5790
344.824,2026-08-05T17:37:37,40.65,2397.891,,,120.000,2145.000,5789
346.005,2026-08-05T17:37:38,41.76,2399.328,,,122.000,2143.000,5804
347.167,2026-08-05T17:37:39,41.24,2400.391,,,124.000,2140.000,5816
348.342,2026-08-05T17:37:40,40.09,2401.609,,,125.000,2139.000,5827
349.544,2026-08-05T17:37:42,38.68,2403.109,,,131.000,2129.000,5837
350.718,2026-08-05T17:37:43,41.63,2404.859,,,131.000,2130.000,5848
351.893,2026-08-05T17:37:44,41.16,2406.000,,,132.000,2129.000,5865
353.055,2026-08-05T17:37:45,41.38,2407.266,,,137.000,2120.000,5877
354.239,2026-08-05T17:37:46,39.44,2409.156,,,140.000,2117.000,5893
355.424,2026-08-05T17:37:47,39.63,2411.203,,,139.000,2120.000,5910
356.586,2026-08-05T17:37:49,41.35,2412.312,,,137.000,2126.000,5930
357.774,2026-08-05T17:37:50,38.52,2413.547,,,140.000,2121.000,5945
358.956,2026-08-05T17:37:51,40.14,2414.531,,,139.000,2124.000,5969
360.131,2026-08-05T17:37:52,38.96,2416.062,,,139.000,2126.000,5995
361.315,2026-08-05T17:37:53,43.39,2417.281,,,133.000,2139.000,6003
362.498,2026-08-05T17:37:55,42.51,2419.781,,,129.000,2149.000,6012
363.666,2026-08-05T17:37:56,40.48,2420.953,,,128.000,2153.000,6037
364.841,2026-08-05T17:37:57,39.04,2422.250,,,124.000,2161.000,6059
366.018,2026-08-05T17:37:58,40.39,2423.016,,,120.000,2170.000,6073
367.218,2026-08-05T17:37:59,42.08,2424.922,,,118.000,2176.000,6085
368.405,2026-08-05T17:38:00,38.56,2426.141,,,116.000,2181.000,6105
369.583,2026-08-05T17:38:02,40.44,2426.672,,,110.000,2194.000,6117
370.770,2026-08-05T17:38:03,40.79,2427.875,,,108.000,2199.000,6135
371.941,2026-08-05T17:38:04,41.02,2429.172,,,101.000,2215.000,6148
373.120,2026-08-05T17:38:05,39.26,2430.016,,,99.000,2219.000,6153
374.317,2026-08-05T17:38:06,40.42,2431.469,,,95.000,2229.000,6175
375.503,2026-08-05T17:38:08,40.38,2433.484,,,91.000,2239.000,6196
376.666,2026-08-05T17:38:09,39.29,2436.234,,,88.000,2248.000,6218
377.843,2026-08-05T17:38:10,41.58,2437.391,,,81.000,2263.000,6243
379.021,2026-08-05T17:38:11,38.44,2438.531,,,76.000,2274.000,6264
380.223,2026-08-05T17:38:12,38.76,2439.812,,,70.000,2287.000,6290
381.408,2026-08-05T17:38:13,38.49,2441.766,,,66.000,2297.000,6304
382.580,2026-08-05T17:38:15,39.04,2443.609,,,60.000,2311.000,6328
383.764,2026-08-05T17:38:16,40.18,2445.609,,,54.000,2325.000,6345
384.950,2026-08-05T17:38:17,40.31,2448.031,,,51.000,2334.000,6364
386.139,2026-08-05T17:38:18,40.64,2450.578,,,45.000,2348.000,6374
387.314,2026-08-05T17:38:19,40.18,2452.656,,,40.000,2360.000,6391
388.495,2026-08-05T17:38:21,40.92,2454.312,,,35.000,2372.000,6406
389.678,2026-08-05T17:38:22,39.70,2456.625,,,28.000,2388.000,6427
390.850,2026-08-05T17:38:23,38.49,2459.219,,,24.000,2399.000,6447
392.064,2026-08-05T17:38:24,40.34,2461.953,,,17.000,2416.000,6462
