elapsed_seconds,timestamp,cpu_percent,rss_mb,pss_mb,uss_mb,lazy_free_mb,live_mb,active_runs
50.238,2026-08-05T17:28:04,0.23,229.000,,,16.000,183.000,17
50.797,2026-08-05T17:28:04,0.23,229.031,,,15.000,184.000,17
51.355,2026-08-05T17:28:05,0.41,229.141,,,16.000,183.000,17
51.905,2026-08-05T17:28:05,0.55,229.141,,,15.000,185.000,17
52.460,2026-08-05T17:28:06,0.49,229.141,,,16.000,183.000,17
53.021,2026-08-05T17:28:06,0.62,229.203,,,16.000,183.000,17
53.579,2026-08-05T17:28:07,0.53,229.250,,,16.000,183.000,15
54.133,2026-08-05T17:28:07,0.38,229.250,,,16.000,183.000,13
54.694,2026-08-05T17:28:08,0.56,229.359,,,17.000,181.000,11
55.254,2026-08-05T17:28:09,0.41,229.359,,,17.000,181.000,11
55.801,2026-08-05T17:28:09,0.34,229.406,,,18.000,179.000,11
56.360,2026-08-05T17:28:10,0.12,229.453,,,18.000,179.000,11
56.915,2026-08-05T17:28:10,0.36,229.453,,,18.000,179.000,11
57.473,2026-08-05T17:28:11,0.30,229.453,,,18.000,179.000,11
58.021,2026-08-05T17:28:11,0.38,229.453,,,18.000,179.000,11
58.570,2026-08-05T17:28:12,0.39,229.500,,,18.000,179.000,11
59.128,2026-08-05T17:28:12,0.21,229.500,,,18.000,179.000,10
59.682,2026-08-05T17:28:13,0.33,229.500,,,20.000,175.000,6
60.239,2026-08-05T17:28:14,0.23,229.500,,,19.000,177.000,2
60.801,2026-08-05T17:28:14,0.16,229.500,,,21.000,173.000,2
61.361,2026-08-05T17:28:15,0.00,229.500,,,21.000,173.000,2
61.920,2026-08-05T17:28:15,0.14,229.500,,,20.000,175.000,2
62.462,2026-08-05T17:28:16,0.05,229.547,,,20.000,175.000,2
63.021,2026-08-05T17:28:16,0.00,229.547,,,20.000,175.000,2
63.571,2026-08-05T17:28:17,0.14,229.547,,,21.000,173.000,2
64.132,2026-08-05T17:28:17,0.06,229.547,,,21.000,173.000,2
64.682,2026-08-05T17:28:18,0.00,229.547,,,21.000,173.000,2
65.239,2026-08-05T17:28:19,0.11,229.547,,,21.000,173.000,1
65.793,2026-08-05T17:28:19,0.00,229.547,,,21.000,173.000,1
66.353,2026-08-05T17:28:20,0.04,229.547,,,21.000,173.000,1
66.912,2026-08-05T17:28:20,0.00,229.547,,,21.000,173.000,1
67.470,2026-08-05T17:28:21,0.00,229.547,,,21.000,173.000,1
68.027,2026-08-05T17:28:21,0.09,229.594,,,21.000,173.000,1
68.573,2026-08-05T17:28:22,0.00,229.594,,,21.000,173.000,1
69.130,2026-08-05T17:28:22,0.00,229.594,,,21.000,173.000,1
69.690,2026-08-05T17:28:23,0.10,229.594,,,21.000,173.000,1
70.244,2026-08-05T17:28:24,0.07,228.859,,,21.000,172.000,1
70.799,2026-08-05T17:28:24,0.05,227.641,,,52.000,109.000,1
71.358,2026-08-05T17:28:25,0.05,227.641,,,52.000,109.000,1
71.916,2026-08-05T17:28:25,0.00,227.641,,,52.000,109.000,1
72.465,2026-08-05T17:28:26,0.21,227.047,,,65.000,82.000,1
73.020,2026-08-05T17:28:26,0.00,227.047,,,65.000,82.000,1
73.578,2026-08-05T17:28:27,0.00,227.047,,,65.000,82.000,1
74.134,2026-08-05T17:28:27,0.17,226.391,,,79.000,54.000,1
74.693,2026-08-05T17:28:28,0.00,226.391,,,79.000,54.000,1
75.253,2026-08-05T17:28:29,0.00,226.391,,,79.000,54.000,1
75.811,2026-08-05T17:28:29,0.06,226.391,,,93.000,26.000,0
76.369,2026-08-05T17:28:30,0.00,226.391,,,93.000,26.000,0
76.927,2026-08-05T17:28:30,0.00,226.391,,,93.000,26.000,0
77.473,2026-08-05T17:28:31,0.00,226.391,,,93.000,26.000,0
78.032,2026-08-05T17:28:31,0.01,226.359,,,93.000,26.000,0
78.592,2026-08-05T17:28:32,0.00,226.359,,,93.000,26.000,0
79.148,2026-08-05T17:28:33,0.00,226.359,,,93.000,26.000,0
79.700,2026-08-05T17:28:33,0.03,225.766,,,94.000,23.000,0
80.257,2026-08-05T17:28:34,0.00,225.766,,,94.000,23.000,0
80.806,2026-08-05T17:28:34,0.00,225.766,,,107.000,0.000,0
81.350,2026-08-05T17:28:35,0.03,225.172,,,107.000,0.000,0
81.903,2026-08-05T17:28:35,0.00,225.172,,,107.000,0.000,0
82.459,2026-08-05T17:28:36,0.08,224.578,,,120.000,0.000,0
83.015,2026-08-05T17:28:36,0.00,224.578,,,120.000,0.000,0
83.569,2026-08-05T17:28:37,0.00,224.578,,,120.000,0.000,0
84.124,2026-08-05T17:28:37,0.03,223.922,,,133.000,0.000,0
84.676,2026-08-05T17:28:38,0.00,223.922,,,133.000,0.000,0
85.235,2026-08-05T17:28:39,0.00,223.922,,,133.000,0.000,0
85.790,2026-08-05T17:28:39,0.04,223.328,,,147.000,0.000,0
86.339,2026-08-05T17:28:40,0.00,223.328,,,147.000,0.000,0
86.893,2026-08-05T17:28:40,0.00,223.328,,,147.000,0.000,0
87.449,2026-08-05T17:28:41,0.01,223.328,,,147.000,0.000,0
88.002,2026-08-05T17:28:41,0.00,223.328,,,147.000,0.000,0
88.559,2026-08-05T17:28:42,0.00,223.328,,,147.000,0.000,0
89.111,2026-08-05T17:28:42,0.00,223.328,,,147.000,0.000,0
89.666,2026-08-05T17:28:43,0.00,223.328,,,147.000,0.000,0
90.204,2026-08-05T17:28:44,0.00,223.328,,,147.000,0.000,0
90.762,2026-08-05T17:28:44,0.00,223.328,,,147.000,0.000,0
91.317,2026-08-05T17:28:45,0.00,223.328,,,147.000,0.000,0
91.867,2026-08-05T17:28:45,0.00,223.328,,,147.000,0.000,0
92.417,2026-08-05T17:28:46,0.00,223.328,,,147.000,0.000,0
92.972,2026-08-05T17:28:46,0.00,223.328,,,147.000,0.000,0
93.527,2026-08-05T17:28:47,0.00,223.328,,,147.000,0.000,0
94.074,2026-08-05T17:28:47,0.00,223.328,,,147.000,0.000,0
94.605,2026-08-05T17:28:48,0.00,223.328,,,147.000,0.000,0
95.162,2026-08-05T17:28:49,0.00,223.328,,,147.000,0.000,0
95.718,2026-08-05T17:28:49,0.00,223.328,,,147.000,0.000,0
96.260,2026-08-05T17:28:50,0.00,223.328,,,147.000,0.000,0
96.811,2026-08-05T17:28:50,0.00,223.328,,,147.000,0.000,0
97.367,2026-08-05T17:28:51,0.00,223.328,,,147.000,0.000,0
97.923,2026-08-05T17:28:51,0.00,223.328,,,147.000,0.000,0
98.473,2026-08-05T17:28:52,0.00,223.328,,,147.000,0.000,0
99.025,2026-08-05T17:28:52,0.00,223.328,,,147.000,0.000,0
99.575,2026-08-05T17:28:53,0.00,223.328,,,147.000,0.000,0
100.128,2026-08-05T17:28:53,0.00,223.328,,,147.000,0.000,0
100.682,2026-08-05T17:28:54,0.00,223.328,,,147.000,0.000,0
101.240,2026-08-05T17:28:55,0.00,223.328,,,147.000,0.000,0
101.797,2026-08-05T17:28:55,0.00,223.328,,,147.000,0.000,0
102.351,2026-08-05T17:28:56,0.00,223.328,,,147.000,0.000,0
102.904,2026-08-05T17:28:56,0.00,223.328,,,147.000,0.000,0
103.459,2026-08-05T17:28:57,0.00,223.328,,,147.000,0.000,0
104.010,2026-08-05T17:28:57,0.00,223.328,,,147.000,0.000,0
104.565,2026-08-05T17:28:58,0.00,223.328,,,147.000,0.000,0
105.112,2026-08-05T17:28:58,0.00,223.328,,,147.000,0.000,0
105.667,2026-08-05T17:28:59,0.00,223.328,,,147.000,0.000,0
106.216,2026-08-05T17:29:00,0.00,223.328,,,147.000,0.000,0
106.775,2026-08-05T17:29:00,0.00,223.328,,,147.000,0.000,0
107.318,2026-08-05T17:29:01,0.00,223.328,,,147.000,0.000,0
107.870,2026-08-05T17:29:01,0.00,223.328,,,147.000,0.000,0
108.426,2026-08-05T17:29:02,0.00,223.328,,,147.000,0.000,0
108.983,2026-08-05T17:29:02,0.00,223.328,,,147.000,0.000,0
109.534,2026-08-05T17:29:03,0.00,223.328,,,147.000,0.000,0
110.089,2026-08-05T17:29:03,0.00,223.328,,,147.000,0.000,0
110.648,2026-08-05T17:29:04,0.00,223.328,,,147.000,0.000,0
111.190,2026-08-05T17:29:05,0.00,223.328,,,147.000,0.000,0
111.743,2026-08-05T17:29:05,0.00,223.328,,,147.000,0.000,0
112.301,2026-08-05T17:29:06,0.00,223.328,,,147.000,0.000,0
112.852,2026-08-05T17:29:06,0.00,223.328,,,147.000,0.000,0
113.403,2026-08-05T17:29:07,0.00,223.328,,,147.000,0.000,0
113.955,2026-08-05T17:29:07,0.00,223.328,,,147.000,0.000,0
114.509,2026-08-05T17:29:08,0.00,223.328,,,147.000,0.000,0
115.063,2026-08-05T17:29:08,0.00,223.328,,,147.000,0.000,0
115.616,2026-08-05T17:29:09,0.00,223.328,,,147.000,0.000,0
116.171,2026-08-05T17:29:10,0.00,223.328,,,147.000,0.000,0
116.727,2026-08-05T17:29:10,0.00,223.328,,,147.000,0.000,0
117.281,2026-08-05T17:29:11,0.00,223.328,,,147.000,0.000,0
117.834,2026-08-05T17:29:11,0.00,223.328,,,147.000,0.000,0
118.393,2026-08-05T17:29:12,0.00,223.328,,,147.000,0.000,0
118.949,2026-08-05T17:29:12,0.00,223.328,,,147.000,0.000,0
119.504,2026-08-05T17:29:13,0.00,223.328,,,147.000,0.000,0
120.057,2026-08-05T17:29:13,0.00,223.328,,,147.000,0.000,0
120.611,2026-08-05T17:29:14,0.00,223.328,,,147.000,0.000,0
