elapsed_seconds,timestamp,cpu_percent,rss_mb,pss_mb,uss_mb,lazy_free_mb,live_mb,active_runs
16.996,2026-08-05T19:01:50,10.23,640.219,,,1.344,624.656,1000
17.552,2026-08-05T19:01:51,11.28,647.766,,,3.469,627.531,1000
18.101,2026-08-05T19:01:51,13.11,654.062,,,2.297,635.703,1000
18.659,2026-08-05T19:01:52,11.22,658.531,,,2.859,640.141,1000
19.211,2026-08-05T19:01:52,13.63,664.469,,,2.484,645.516,1000
19.763,2026-08-05T19:01:53,11.52,668.672,,,2.703,650.297,1000
20.315,2026-08-05T19:01:53,12.39,676.219,,,2.078,658.922,1000
20.863,2026-08-05T19:01:54,11.28,681.859,,,3.734,661.266,1000
21.418,2026-08-05T19:01:55,12.22,688.234,,,3.516,667.484,1000
21.971,2026-08-05T19:01:55,12.12,692.109,,,6.219,666.781,1000
22.522,2026-08-05T19:01:56,12.61,697.578,,,5.344,673.656,1000
23.071,2026-08-05T19:01:56,10.32,703.172,,,2.641,684.359,1000
23.622,2026-08-05T19:01:57,12.29,708.844,,,2.344,690.656,1000
24.181,2026-08-05T19:01:57,11.69,713.641,,,2.109,695.891,1000
24.735,2026-08-05T19:01:58,10.58,717.516,,,4.094,695.906,1000
25.281,2026-08-05T19:01:58,13.13,722.203,,,4.047,701.953,1000
25.836,2026-08-05T19:01:59,11.79,727.062,,,7.094,699.906,1000
26.385,2026-08-05T19:01:59,11.68,733.031,,,7.016,705.984,999
26.938,2026-08-05T19:02:00,11.54,736.875,,,10.000,703.000,1000
27.488,2026-08-05T19:02:01,9.95,740.516,,,10.000,707.000,996
28.033,2026-08-05T19:02:01,11.97,744.656,,,12.000,707.000,995
28.583,2026-08-05T19:02:02,12.00,750.094,,,13.000,711.000,992
29.138,2026-08-05T19:02:02,8.93,753.969,,,12.000,717.000,988
29.689,2026-08-05T19:02:03,9.16,758.391,,,6.656,732.344,993
30.241,2026-08-05T19:02:03,9.20,763.172,,,11.000,728.000,996
30.785,2026-08-05T19:02:04,9.13,766.172,,,7.297,737.703,996
31.346,2026-08-05T19:02:04,10.41,770.891,,,6.969,743.031,995
31.900,2026-08-05T19:02:05,8.12,774.047,,,11.000,739.000,994
32.452,2026-08-05T19:02:06,8.62,777.922,,,11.000,742.000,1001
33.007,2026-08-05T19:02:06,7.99,783.672,,,11.000,748.000,999
33.566,2026-08-05T19:02:07,7.99,788.891,,,10.000,755.000,998
34.122,2026-08-05T19:02:07,8.94,793.750,,,9.531,761.469,999
34.676,2026-08-05T19:02:08,8.70,797.578,,,8.062,767.938,1011
35.237,2026-08-05T19:02:08,7.59,800.281,,,7.109,772.891,1013
35.796,2026-08-05T19:02:09,8.16,804.938,,,6.812,778.188,1015
36.348,2026-08-05T19:02:09,8.79,810.188,,,6.703,784.297,1020
36.905,2026-08-05T19:02:10,7.06,815.828,,,9.531,783.469,1028
37.456,2026-08-05T19:02:11,8.18,822.109,,,8.531,791.469,1028
38.014,2026-08-05T19:02:11,7.26,825.953,,,11.000,791.000,1028
38.564,2026-08-05T19:02:12,6.99,831.125,,,10.000,797.000,1030
39.125,2026-08-05T19:02:12,6.56,835.500,,,11.000,801.000,1032
39.679,2026-08-05T19:02:13,6.29,840.344,,,11.000,805.000,1028
40.232,2026-08-05T19:02:13,6.58,846.578,,,9.266,814.734,1023
40.793,2026-08-05T19:02:14,6.58,850.766,,,10.000,817.000,988
41.360,2026-08-05T19:02:14,5.74,853.781,,,10.000,820.000,955
41.912,2026-08-05T19:02:15,6.47,857.156,,,12.000,820.000,930
42.464,2026-08-05T19:02:16,4.88,860.188,,,12.000,823.000,902
43.018,2026-08-05T19:02:16,5.83,867.656,,,12.000,831.000,872
43.571,2026-08-05T19:02:17,5.28,869.844,,,16.000,825.000,852
44.137,2026-08-05T19:02:17,4.51,872.219,,,15.000,829.000,841
44.701,2026-08-05T19:02:18,4.61,875.438,,,14.000,834.000,826
45.256,2026-08-05T19:02:18,5.08,878.516,,,11.000,843.000,818
45.818,2026-08-05T19:02:19,4.04,882.438,,,11.000,847.000,811
46.382,2026-08-05T19:02:19,4.11,886.312,,,10.000,853.000,805
46.943,2026-08-05T19:02:20,4.66,890.031,,,9.000,859.000,798
47.506,2026-08-05T19:02:21,4.40,893.203,,,8.406,863.594,794
48.073,2026-08-05T19:02:21,4.90,897.922,,,7.828,869.172,788
48.644,2026-08-05T19:02:22,4.04,901.078,,,6.312,875.688,780
49.199,2026-08-05T19:02:22,4.69,906.125,,,6.375,879.625,778
49.760,2026-08-05T19:02:23,4.46,909.672,,,6.250,883.750,771
50.316,2026-08-05T19:02:23,3.86,914.078,,,6.219,888.781,768
50.878,2026-08-05T19:02:24,4.16,918.203,,,6.250,892.750,769
51.440,2026-08-05T19:02:25,3.82,921.812,,,2.859,903.141,774
52.008,2026-08-05T19:02:25,3.84,925.656,,,0.516,911.484,772
52.566,2026-08-05T19:02:26,4.22,930.500,,,0.125,916.875,774
53.129,2026-08-05T19:02:26,3.71,935.094,,,0.062,921.938,774
53.695,2026-08-05T19:02:27,3.65,939.125,,,0.781,924.219,774
54.258,2026-08-05T19:02:27,4.29,943.000,,,1.469,926.531,777
54.824,2026-08-05T19:02:28,3.45,947.641,,,0.984,932.016,778
55.393,2026-08-05T19:02:28,3.74,954.125,,,1.062,938.938,778
55.967,2026-08-05T19:02:29,3.67,957.984,,,1.062,942.938,778
56.538,2026-08-05T19:02:30,3.41,961.688,,,1.422,945.578,787
57.100,2026-08-05T19:02:30,3.79,965.219,,,2.734,946.266,786
57.674,2026-08-05T19:02:31,3.23,967.188,,,3.281,947.719,788
58.244,2026-08-05T19:02:31,3.56,970.672,,,7.844,942.156,793
58.821,2026-08-05T19:02:32,3.09,972.453,,,10.000,939.000,794
59.390,2026-08-05T19:02:32,3.29,975.031,,,9.109,943.891,794
59.959,2026-08-05T19:02:33,3.23,977.078,,,15.000,933.000,793
60.521,2026-08-05T19:02:34,3.12,978.312,,,14.000,937.000,794
61.078,2026-08-05T19:02:34,3.29,980.375,,,18.000,931.000,796
61.648,2026-08-05T19:02:35,2.98,981.641,,,18.000,932.000,805
62.232,2026-08-05T19:02:35,2.96,982.766,,,25.000,920.000,778
62.799,2026-08-05T19:02:36,3.00,983.672,,,36.000,898.000,742
63.378,2026-08-05T19:02:36,2.84,984.156,,,35.000,901.000,708
63.956,2026-08-05T19:02:37,2.73,984.641,,,42.000,887.000,673
64.534,2026-08-05T19:02:38,2.60,985.016,,,42.000,887.000,647
65.106,2026-08-05T19:02:38,2.54,985.562,,,49.000,874.000,624
65.681,2026-08-05T19:02:39,2.92,985.812,,,51.000,871.000,598
66.241,2026-08-05T19:02:39,2.22,986.844,,,55.000,864.000,567
66.812,2026-08-05T19:02:40,2.79,987.656,,,60.000,855.000,536
67.381,2026-08-05T19:02:40,2.69,988.062,,,76.000,823.000,503
67.939,2026-08-05T19:02:41,2.56,988.250,,,85.000,805.000,470
68.506,2026-08-05T19:02:42,2.47,988.766,,,91.000,793.000,454
69.073,2026-08-05T19:02:42,2.30,989.141,,,96.000,783.000,447
69.653,2026-08-05T19:02:43,2.49,989.531,,,100.000,776.000,440
70.235,2026-08-05T19:02:43,2.16,989.734,,,103.000,770.000,427
70.808,2026-08-05T19:02:44,2.42,990.047,,,112.000,752.000,417
71.379,2026-08-05T19:02:44,1.81,990.203,,,117.000,743.000,412
71.955,2026-08-05T19:02:45,2.29,990.406,,,131.000,715.000,409
72.537,2026-08-05T19:02:46,2.12,990.609,,,130.000,717.000,407
73.109,2026-08-05T19:02:46,2.48,990.969,,,132.000,714.000,404
73.688,2026-08-05T19:02:47,1.99,991.641,,,135.000,708.000,404
74.267,2026-08-05T19:02:47,2.21,991.891,,,138.000,703.000,400
74.844,2026-08-05T19:02:48,2.43,992.188,,,141.000,697.000,391
75.411,2026-08-05T19:02:49,2.24,992.484,,,144.000,691.000,381
75.988,2026-08-05T19:02:49,1.94,992.531,,,156.000,667.000,375
76.558,2026-08-05T19:02:50,1.38,992.703,,,160.000,660.000,361
77.135,2026-08-05T19:02:50,2.13,992.734,,,166.000,648.000,327
77.719,2026-08-05T19:02:51,1.87,992.891,,,173.000,633.000,292
78.295,2026-08-05T19:02:51,1.93,992.891,,,181.000,617.000,258
78.870,2026-08-05T19:02:52,1.74,992.938,,,192.000,595.000,224
79.452,2026-08-05T19:02:53,2.08,992.938,,,194.000,592.000,189
80.029,2026-08-05T19:02:53,1.66,992.984,,,194.000,592.000,168
80.600,2026-08-05T19:02:54,1.92,992.984,,,194.000,592.000,148
81.180,2026-08-05T19:02:54,1.69,993.062,,,199.000,582.000,139
81.764,2026-08-05T19:02:55,1.51,993.062,,,196.000,588.000,129
82.345,2026-08-05T19:02:55,1.99,993.078,,,213.000,554.000,121
82.908,2026-08-05T19:02:56,1.59,993.078,,,214.000,551.000,107
83.486,2026-08-05T19:02:57,1.86,993.078,,,216.000,547.000,84
84.061,2026-08-05T19:02:57,1.47,993.109,,,218.000,543.000,70
84.637,2026-08-05T19:02:58,1.79,993.172,,,218.000,544.000,61
85.215,2026-08-05T19:02:58,1.36,993.172,,,219.000,542.000,52
85.790,2026-08-05T19:02:59,1.59,993.172,,,220.000,540.000,47
86.351,2026-08-05T19:02:59,1.36,993.203,,,221.000,538.000,45
86.934,2026-08-05T19:03:00,1.46,993.203,,,221.000,538.000,40
87.518,2026-08-05T19:03:01,1.23,993.203,,,222.000,536.000,38
88.110,2026-08-05T19:03:01,0.84,993.203,,,224.000,532.000,37
88.695,2026-08-05T19:03:02,0.97,993.203,,,225.000,530.000,32
89.263,2026-08-05T19:03:02,0.74,993.203,,,227.000,526.000,28
89.843,2026-08-05T19:03:03,0.94,993.203,,,228.000,524.000,25
90.413,2026-08-05T19:03:04,0.64,993.203,,,229.000,521.000,22
90.997,2026-08-05T19:03:04,0.70,993.203,,,231.000,517.000,21
91.568,2026-08-05T19:03:05,0.44,993.219,,,235.000,510.000,17
92.147,2026-08-05T19:03:05,0.54,993.219,,,236.000,508.000,16
92.729,2026-08-05T19:03:06,0.51,993.219,,,236.000,508.000,15
93.315,2026-08-05T19:03:06,0.46,993.219,,,237.000,506.000,14
93.899,2026-08-05T19:03:07,0.64,993.219,,,237.000,506.000,13
94.483,2026-08-05T19:03:08,0.31,993.219,,,238.000,504.000,12
95.065,2026-08-05T19:03:08,0.26,993.219,,,239.000,502.000,12
95.633,2026-08-05T19:03:09,0.53,993.219,,,238.000,504.000,12
96.212,2026-08-05T19:03:09,0.28,993.219,,,238.000,503.000,12
96.786,2026-08-05T19:03:10,0.29,993.219,,,239.000,502.000,10
97.369,2026-08-05T19:03:10,0.28,993.219,,,239.000,502.000,10
97.948,2026-08-05T19:03:11,0.27,993.219,,,240.000,500.000,9
98.526,2026-08-05T19:03:12,0.58,993.219,,,241.000,498.000,6
99.108,2026-08-05T19:03:12,0.08,993.219,,,244.000,491.000,5
99.689,2026-08-05T19:03:13,0.16,993.219,,,246.000,488.000,3
100.274,2026-08-05T19:03:13,0.16,993.219,,,247.000,486.000,1
100.858,2026-08-05T19:03:14,0.12,993.219,,,248.000,484.000,0
101.445,2026-08-05T19:03:15,0.00,993.219,,,248.000,484.000,0
102.012,2026-08-05T19:03:15,0.00,993.219,,,248.000,484.000,0
102.591,2026-08-05T19:03:16,0.00,993.219,,,248.000,484.000,0
103.168,2026-08-05T19:03:16,0.00,993.219,,,248.000,484.000,0
103.753,2026-08-05T19:03:17,0.00,993.219,,,248.000,484.000,0
104.308,2026-08-05T19:03:17,0.00,993.219,,,248.000,484.000,0
104.893,2026-08-05T19:03:18,0.00,993.219,,,248.000,484.000,0
105.478,2026-08-05T19:03:19,0.00,993.219,,,248.000,484.000,0
106.064,2026-08-05T19:03:19,0.00,993.219,,,248.000,484.000,0
106.647,2026-08-05T19:03:20,0.12,991.922,,,249.000,480.000,0
107.228,2026-08-05T19:03:20,0.31,987.578,,,249.000,476.000,0
107.808,2026-08-05T19:03:21,0.34,985.078,,,426.000,119.000,0
108.370,2026-08-05T19:03:21,0.45,982.578,,,575.000,0.000,0
108.952,2026-08-05T19:03:22,0.11,980.734,,,575.000,0.000,0
109.514,2026-08-05T19:03:23,0.13,979.484,,,575.000,0.000,0
110.091,2026-08-05T19:03:23,0.21,977.703,,,680.000,0.000,0
110.660,2026-08-05T19:03:24,0.00,977.703,,,680.000,0.000,0
111.238,2026-08-05T19:03:24,0.06,977.109,,,738.000,0.000,0
111.812,2026-08-05T19:03:25,0.00,977.109,,,738.000,0.000,0
112.388,2026-08-05T19:03:25,0.00,977.109,,,738.000,0.000,0
112.964,2026-08-05T19:03:26,0.00,977.109,,,738.000,0.000,0
113.549,2026-08-05T19:03:27,0.00,977.109,,,738.000,0.000,0
114.124,2026-08-05T19:03:27,0.00,977.109,,,738.000,0.000,0
114.703,2026-08-05T19:03:28,0.00,977.109,,,738.000,0.000,0
115.282,2026-08-05T19:03:28,0.00,977.109,,,738.000,0.000,0
115.858,2026-08-05T19:03:29,0.00,977.109,,,738.000,0.000,0
116.433,2026-08-05T19:03:30,0.00,977.109,,,738.000,0.000,0
117.003,2026-08-05T19:03:30,0.00,977.109,,,738.000,0.000,0
117.572,2026-08-05T19:03:31,0.00,977.109,,,738.000,0.000,0
118.137,2026-08-05T19:03:31,0.00,977.109,,,738.000,0.000,0
118.715,2026-08-05T19:03:32,0.00,977.109,,,738.000,0.000,0
119.288,2026-08-05T19:03:32,0.00,977.109,,,738.000,0.000,0
119.863,2026-08-05T19:03:33,0.00,977.109,,,738.000,0.000,0
120.441,2026-08-05T19:03:34,0.01,977.109,,,738.000,0.000,0
121.014,2026-08-05T19:03:34,0.00,977.109,,,738.000,0.000,0
121.589,2026-08-05T19:03:35,0.00,977.109,,,738.000,0.000,0
122.164,2026-08-05T19:03:35,0.00,977.109,,,738.000,0.000,0
122.741,2026-08-05T19:03:36,0.00,977.109,,,738.000,0.000,0
123.297,2026-08-05T19:03:36,0.00,977.109,,,738.000,0.000,0
123.874,2026-08-05T19:03:37,0.00,977.109,,,738.000,0.000,0
124.430,2026-08-05T19:03:38,0.00,977.109,,,738.000,0.000,0
125.004,2026-08-05T19:03:38,0.00,977.109,,,738.000,0.000,0
125.571,2026-08-05T19:03:39,0.00,977.109,,,738.000,0.000,0
126.146,2026-08-05T19:03:39,0.00,977.109,,,738.000,0.000,0
126.716,2026-08-05T19:03:40,0.00,977.109,,,738.000,0.000,0
127.294,2026-08-05T19:03:40,0.00,977.109,,,738.000,0.000,0
127.869,2026-08-05T19:03:41,0.00,977.109,,,738.000,0.000,0
128.449,2026-08-05T19:03:42,0.00,977.109,,,738.000,0.000,0
129.025,2026-08-05T19:03:42,0.00,977.109,,,738.000,0.000,0
129.597,2026-08-05T19:03:43,0.00,977.109,,,738.000,0.000,0
130.173,2026-08-05T19:03:43,0.00,977.109,,,738.000,0.000,0
130.748,2026-08-05T19:03:44,0.00,977.109,,,738.000,0.000,0
131.319,2026-08-05T19:03:44,0.00,977.109,,,738.000,0.000,0
131.875,2026-08-05T19:03:45,0.00,977.109,,,738.000,0.000,0
132.449,2026-08-05T19:03:46,0.00,977.109,,,738.000,0.000,0
133.004,2026-08-05T19:03:46,0.00,977.109,,,738.000,0.000,0
133.579,2026-08-05T19:03:47,0.00,977.109,,,738.000,0.000,0
134.156,2026-08-05T19:03:47,0.00,977.109,,,738.000,0.000,0
134.731,2026-08-05T19:03:48,0.00,977.109,,,738.000,0.000,0
135.309,2026-08-05T19:03:48,0.00,977.109,,,738.000,0.000,0
135.882,2026-08-05T19:03:49,0.00,977.109,,,738.000,0.000,0
136.458,2026-08-05T19:03:50,0.00,977.109,,,738.000,0.000,0
137.031,2026-08-05T19:03:50,0.00,977.109,,,738.000,0.000,0
137.608,2026-08-05T19:03:51,0.00,977.109,,,738.000,0.000,0
138.187,2026-08-05T19:03:51,0.00,977.109,,,738.000,0.000,0
138.773,2026-08-05T19:03:52,0.00,977.109,,,738.000,0.000,0
139.335,2026-08-05T19:03:52,0.00,977.109,,,738.000,0.000,0
139.914,2026-08-05T19:03:53,0.00,977.109,,,738.000,0.000,0
140.488,2026-08-05T19:03:54,0.00,977.109,,,738.000,0.000,0
141.066,2026-08-05T19:03:54,0.00,977.109,,,738.000,0.000,0
141.646,2026-08-05T19:03:55,0.00,977.109,,,738.000,0.000,0
142.214,2026-08-05T19:03:55,0.00,977.109,,,738.000,0.000,0
142.787,2026-08-05T19:03:56,0.00,977.109,,,738.000,0.000,0
143.363,2026-08-05T19:03:56,0.00,977.109,,,738.000,0.000,0
143.940,2026-08-05T19:03:57,0.00,977.109,,,738.000,0.000,0
144.514,2026-08-05T19:03:58,0.00,977.109,,,738.000,0.000,0
145.089,2026-08-05T19:03:58,0.00,977.109,,,738.000,0.000,0
145.668,2026-08-05T19:03:59,0.00,977.109,,,738.000,0.000,0
146.244,2026-08-05T19:03:59,0.00,977.109,,,738.000,0.000,0
