elapsed_seconds,timestamp,cpu_percent,rss_mb,pss_mb,uss_mb,lazy_free_mb,live_mb,active_runs
36.064,2026-08-05T18:58:35,12.94,467.016,,,20.000,413.000,999
36.617,2026-08-05T18:58:36,12.25,469.266,,,20.000,415.000,999
37.169,2026-08-05T18:58:36,12.16,471.438,,,21.000,416.000,999
37.720,2026-08-05T18:58:37,10.79,472.594,,,22.000,415.000,999
38.269,2026-08-05T18:58:38,12.04,474.359,,,26.000,409.000,996
38.823,2026-08-05T18:58:38,11.07,476.266,,,24.000,414.000,994
39.374,2026-08-05T18:58:39,11.98,477.406,,,27.000,409.000,994
39.919,2026-08-05T18:58:39,10.74,479.078,,,26.000,413.000,991
40.466,2026-08-05T18:58:40,12.49,480.172,,,28.000,410.000,994
41.023,2026-08-05T18:58:40,9.44,480.984,,,27.000,413.000,992
41.574,2026-08-05T18:58:41,10.50,482.547,,,28.000,412.000,989
42.135,2026-08-05T18:58:41,11.47,483.250,,,28.000,413.000,991
42.682,2026-08-05T18:58:42,9.00,484.156,,,29.000,412.000,994
43.231,2026-08-05T18:58:42,13.11,486.391,,,28.000,416.000,996
43.776,2026-08-05T18:58:43,10.22,487.500,,,29.000,416.000,996
44.320,2026-08-05T18:58:44,11.60,488.641,,,27.000,420.000,996
44.873,2026-08-05T18:58:44,13.46,490.203,,,26.000,424.000,995
45.422,2026-08-05T18:58:45,10.78,491.047,,,26.000,425.000,995
45.974,2026-08-05T18:58:45,11.82,493.016,,,25.000,429.000,995
46.520,2026-08-05T18:58:46,14.56,494.641,,,25.000,430.000,995
47.063,2026-08-05T18:58:46,11.26,496.844,,,25.000,433.000,995
47.614,2026-08-05T18:58:47,14.82,498.469,,,26.000,433.000,995
48.166,2026-08-05T18:58:47,12.43,500.047,,,25.000,436.000,993
48.719,2026-08-05T18:58:48,11.67,501.938,,,25.000,438.000,992
49.270,2026-08-05T18:58:49,14.70,503.375,,,25.000,439.000,986
49.812,2026-08-05T18:58:49,10.37,504.078,,,25.000,440.000,979
50.363,2026-08-05T18:58:50,13.42,505.078,,,24.000,443.000,972
50.919,2026-08-05T18:58:50,13.16,506.625,,,25.000,443.000,970
51.472,2026-08-05T18:58:51,10.49,507.297,,,24.000,445.000,966
52.024,2026-08-05T18:58:51,12.96,508.078,,,23.000,448.000,962
52.575,2026-08-05T18:58:52,14.16,509.812,,,24.000,448.000,960
53.118,2026-08-05T18:58:52,11.04,510.781,,,23.000,450.000,958
53.664,2026-08-05T18:58:53,13.57,511.875,,,23.000,452.000,956
54.210,2026-08-05T18:58:53,11.54,512.438,,,23.000,453.000,957
54.759,2026-08-05T18:58:54,9.84,513.281,,,22.000,455.000,958
55.305,2026-08-05T18:58:55,12.30,515.078,,,22.000,457.000,958
55.860,2026-08-05T18:58:55,10.39,516.109,,,21.000,460.000,960
56.412,2026-08-05T18:58:56,10.86,516.969,,,21.000,461.000,957
56.969,2026-08-05T18:58:56,10.57,518.562,,,21.000,462.000,956
57.516,2026-08-05T18:58:57,9.74,520.594,,,20.000,466.000,956
58.064,2026-08-05T18:58:57,11.76,521.953,,,20.000,468.000,956
58.611,2026-08-05T18:58:58,10.05,523.969,,,20.000,469.000,955
59.163,2026-08-05T18:58:58,9.11,525.422,,,19.000,473.000,958
59.720,2026-08-05T18:58:59,10.19,526.625,,,19.000,474.000,957
60.277,2026-08-05T18:59:00,9.17,527.922,,,19.000,476.000,957
60.831,2026-08-05T18:59:00,10.20,529.484,,,19.000,478.000,957
61.381,2026-08-05T18:59:01,9.93,531.750,,,18.000,481.000,956
61.936,2026-08-05T18:59:01,8.82,532.297,,,19.000,480.000,951
62.480,2026-08-05T18:59:02,9.28,533.141,,,19.000,481.000,952
63.031,2026-08-05T18:59:02,10.44,534.219,,,19.000,483.000,950
63.572,2026-08-05T18:59:03,9.39,534.844,,,20.000,481.000,942
64.125,2026-08-05T18:59:03,8.69,536.109,,,19.000,484.000,931
64.677,2026-08-05T18:59:04,8.94,536.734,,,19.000,485.000,925
65.234,2026-08-05T18:59:05,7.98,537.812,,,19.000,486.000,916
65.780,2026-08-05T18:59:05,9.23,539.453,,,19.000,488.000,910
66.336,2026-08-05T18:59:06,8.93,542.188,,,19.000,490.000,899
66.885,2026-08-05T18:59:06,8.80,543.922,,,20.000,489.000,897
67.435,2026-08-05T18:59:07,9.66,544.922,,,20.000,491.000,888
67.988,2026-08-05T18:59:07,8.34,546.281,,,21.000,490.000,883
68.542,2026-08-05T18:59:08,8.22,547.203,,,20.000,493.000,879
69.085,2026-08-05T18:59:08,9.22,548.812,,,20.000,495.000,873
69.632,2026-08-05T18:59:09,8.24,551.172,,,20.000,497.000,871
70.184,2026-08-05T18:59:09,9.29,553.094,,,21.000,497.000,871
70.738,2026-08-05T18:59:10,8.69,554.859,,,24.000,493.000,872
71.292,2026-08-05T18:59:11,7.16,556.484,,,23.000,496.000,875
71.842,2026-08-05T18:59:11,9.38,557.562,,,24.000,496.000,873
72.397,2026-08-05T18:59:12,7.04,558.672,,,22.000,500.000,877
72.944,2026-08-05T18:59:12,7.64,559.625,,,22.000,502.000,878
73.503,2026-08-05T18:59:13,8.18,561.578,,,20.000,507.000,877
74.055,2026-08-05T18:59:13,6.82,562.406,,,19.000,511.000,875
74.604,2026-08-05T18:59:14,7.03,563.328,,,18.000,513.000,859
75.165,2026-08-05T18:59:14,7.62,564.328,,,19.000,512.000,844
75.718,2026-08-05T18:59:15,6.42,565.375,,,18.000,515.000,839
76.270,2026-08-05T18:59:16,7.81,570.188,,,21.000,514.000,834
76.829,2026-08-05T18:59:16,5.75,571.484,,,19.000,519.000,824
77.378,2026-08-05T18:59:17,6.56,572.359,,,18.000,522.000,812
77.936,2026-08-05T18:59:17,6.95,573.578,,,18.000,524.000,808
78.488,2026-08-05T18:59:18,5.72,574.484,,,18.000,525.000,798
79.042,2026-08-05T18:59:18,6.24,575.953,,,17.000,528.000,791
79.598,2026-08-05T18:59:19,5.68,577.266,,,17.000,529.000,788
80.155,2026-08-05T18:59:19,5.97,578.234,,,18.000,528.000,784
80.705,2026-08-05T18:59:20,6.04,579.531,,,17.000,531.000,782
81.253,2026-08-05T18:59:21,5.94,580.234,,,16.000,534.000,776
81.802,2026-08-05T18:59:21,5.12,581.547,,,16.000,535.000,774
82.354,2026-08-05T18:59:22,7.03,583.969,,,16.000,538.000,775
82.902,2026-08-05T18:59:22,6.08,584.734,,,17.000,537.000,779
83.461,2026-08-05T18:59:23,5.54,585.812,,,16.000,540.000,786
84.019,2026-08-05T18:59:23,6.34,587.328,,,15.000,543.000,784
84.573,2026-08-05T18:59:24,5.02,588.109,,,14.000,546.000,780
85.127,2026-08-05T18:59:24,5.26,589.078,,,14.000,547.000,790
85.685,2026-08-05T18:59:25,6.12,590.500,,,13.000,551.000,790
86.247,2026-08-05T18:59:26,4.57,591.516,,,12.000,553.000,792
86.806,2026-08-05T18:59:26,5.86,593.094,,,12.000,555.000,792
87.362,2026-08-05T18:59:27,4.79,594.234,,,12.000,556.000,795
87.929,2026-08-05T18:59:27,3.89,595.219,,,11.000,559.000,795
88.475,2026-08-05T18:59:28,6.08,597.109,,,10.000,563.000,781
89.044,2026-08-05T18:59:28,3.69,597.781,,,11.000,561.000,757
89.605,2026-08-05T18:59:29,4.71,598.531,,,11.000,563.000,740
90.160,2026-08-05T18:59:29,5.02,598.953,,,12.000,561.000,712
90.716,2026-08-05T18:59:30,3.87,599.688,,,12.000,562.000,694
91.278,2026-08-05T18:59:31,4.34,600.406,,,13.000,561.000,683
91.832,2026-08-05T18:59:31,3.86,601.375,,,12.000,563.000,674
92.386,2026-08-05T18:59:32,4.04,601.969,,,15.000,558.000,661
92.945,2026-08-05T18:59:32,4.29,602.859,,,18.000,553.000,651
93.495,2026-08-05T18:59:33,3.56,603.719,,,17.000,556.000,645
94.046,2026-08-05T18:59:33,3.66,604.094,,,18.000,555.000,639
94.600,2026-08-05T18:59:34,4.04,605.500,,,17.000,557.000,635
95.166,2026-08-05T18:59:34,3.01,606.062,,,18.000,556.000,631
95.720,2026-08-05T18:59:35,3.63,606.938,,,18.000,557.000,628
96.285,2026-08-05T18:59:36,3.42,607.500,,,19.000,555.000,622
96.849,2026-08-05T18:59:36,3.05,607.953,,,19.000,556.000,627
97.412,2026-08-05T18:59:37,3.82,608.891,,,19.000,556.000,627
97.978,2026-08-05T18:59:37,2.92,609.188,,,20.000,555.000,625
98.536,2026-08-05T18:59:38,3.15,609.609,,,19.000,558.000,624
99.092,2026-08-05T18:59:38,3.73,610.922,,,20.000,557.000,622
99.656,2026-08-05T18:59:39,3.12,611.453,,,19.000,559.000,626
100.216,2026-08-05T18:59:39,3.35,612.531,,,20.000,558.000,625
100.777,2026-08-05T18:59:40,3.39,613.672,,,19.000,562.000,623
101.342,2026-08-05T18:59:41,3.13,615.016,,,20.000,561.000,599
101.911,2026-08-05T18:59:41,3.48,616.188,,,20.000,562.000,577
102.479,2026-08-05T18:59:42,3.03,616.594,,,21.000,561.000,555
103.037,2026-08-05T18:59:42,3.22,617.297,,,22.000,559.000,537
103.598,2026-08-05T18:59:43,3.29,618.031,,,21.000,562.000,516
104.159,2026-08-05T18:59:43,2.76,618.484,,,23.000,559.000,503
104.718,2026-08-05T18:59:44,3.33,619.000,,,22.000,561.000,494
105.286,2026-08-05T18:59:45,3.06,619.766,,,23.000,560.000,483
105.855,2026-08-05T18:59:45,2.61,620.234,,,23.000,560.000,482
106.415,2026-08-05T18:59:46,3.22,621.141,,,24.000,559.000,478
106.986,2026-08-05T18:59:46,2.70,621.938,,,24.000,560.000,476
107.547,2026-08-05T18:59:47,2.83,622.312,,,25.000,558.000,475
108.112,2026-08-05T18:59:47,3.02,622.781,,,25.000,559.000,477
108.672,2026-08-05T18:59:48,2.60,623.359,,,25.000,560.000,476
109.234,2026-08-05T18:59:49,3.12,624.062,,,24.000,562.000,475
109.802,2026-08-05T18:59:49,2.94,624.625,,,23.000,564.000,475
110.370,2026-08-05T18:59:50,2.76,625.078,,,23.000,565.000,450
110.943,2026-08-05T18:59:50,3.23,625.406,,,23.000,565.000,423
111.506,2026-08-05T18:59:51,2.91,625.781,,,24.000,564.000,405
112.071,2026-08-05T18:59:51,2.97,626.375,,,24.000,564.000,381
112.633,2026-08-05T18:59:52,2.69,627.328,,,23.000,567.000,372
113.200,2026-08-05T18:59:52,2.53,627.625,,,25.000,564.000,371
113.760,2026-08-05T18:59:53,2.74,627.906,,,24.000,566.000,371
114.334,2026-08-05T18:59:54,2.61,628.594,,,24.000,566.000,373
114.900,2026-08-05T18:59:54,2.33,628.797,,,24.000,567.000,365
115.476,2026-08-05T18:59:55,2.79,629.234,,,24.000,567.000,360
116.046,2026-08-05T18:59:55,2.38,629.516,,,25.000,566.000,358
116.600,2026-08-05T18:59:56,2.20,630.203,,,24.000,568.000,354
117.175,2026-08-05T18:59:56,2.36,630.453,,,27.000,562.000,352
117.742,2026-08-05T18:59:57,2.49,630.703,,,27.000,563.000,346
118.311,2026-08-05T18:59:58,2.14,630.875,,,30.000,556.000,312
118.882,2026-08-05T18:59:58,2.45,631.250,,,30.000,557.000,281
119.432,2026-08-05T18:59:59,1.89,631.375,,,34.000,549.000,258
120.001,2026-08-05T18:59:59,2.30,631.469,,,34.000,550.000,247
120.575,2026-08-05T19:00:00,1.96,631.797,,,42.000,534.000,240
121.141,2026-08-05T19:00:00,2.15,631.828,,,48.000,521.000,235
121.688,2026-08-05T19:00:01,2.06,631.859,,,46.000,526.000,226
122.259,2026-08-05T19:00:02,1.59,631.859,,,53.000,511.000,223
122.832,2026-08-05T19:00:02,2.07,631.891,,,51.000,515.000,222
123.403,2026-08-05T19:00:03,1.68,631.953,,,61.000,496.000,215
123.972,2026-08-05T19:00:03,2.09,631.953,,,59.000,499.000,212
124.543,2026-08-05T19:00:04,1.77,632.641,,,66.000,486.000,181
125.115,2026-08-05T19:00:04,1.88,632.703,,,65.000,489.000,161
125.685,2026-08-05T19:00:05,1.68,632.750,,,73.000,472.000,147
126.256,2026-08-05T19:00:06,2.25,632.828,,,88.000,443.000,136
126.815,2026-08-05T19:00:06,1.31,632.922,,,85.000,449.000,133
127.387,2026-08-05T19:00:07,1.66,632.953,,,88.000,443.000,129
127.961,2026-08-05T19:00:07,1.83,632.953,,,85.000,449.000,119
128.530,2026-08-05T19:00:08,1.76,632.953,,,92.000,435.000,113
129.103,2026-08-05T19:00:08,2.02,632.953,,,91.000,437.000,112
129.671,2026-08-05T19:00:09,1.64,632.953,,,101.000,417.000,110
130.241,2026-08-05T19:00:10,1.76,632.953,,,99.000,420.000,106
130.815,2026-08-05T19:00:10,1.60,632.953,,,103.000,413.000,88
131.385,2026-08-05T19:00:11,1.65,632.953,,,111.000,397.000,84
131.947,2026-08-05T19:00:11,1.12,632.953,,,108.000,403.000,76
132.520,2026-08-05T19:00:12,1.39,632.953,,,113.000,393.000,66
133.095,2026-08-05T19:00:12,1.38,632.953,,,111.000,397.000,62
133.657,2026-08-05T19:00:13,1.74,632.953,,,113.000,393.000,58
134.233,2026-08-05T19:00:14,1.38,632.953,,,111.000,396.000,53
134.807,2026-08-05T19:00:14,1.70,632.953,,,116.000,387.000,47
135.367,2026-08-05T19:00:15,1.30,632.953,,,119.000,380.000,44
135.945,2026-08-05T19:00:15,0.72,632.953,,,118.000,383.000,42
136.517,2026-08-05T19:00:16,1.41,632.969,,,120.000,379.000,41
137.077,2026-08-05T19:00:16,0.76,632.969,,,119.000,381.000,39
137.656,2026-08-05T19:00:17,0.52,632.969,,,122.000,375.000,36
138.230,2026-08-05T19:00:17,0.92,632.984,,,121.000,377.000,29
138.810,2026-08-05T19:00:18,1.03,633.031,,,124.000,371.000,27
139.385,2026-08-05T19:00:19,0.49,633.031,,,124.000,371.000,25
139.961,2026-08-05T19:00:19,1.10,633.047,,,127.000,365.000,24
140.539,2026-08-05T19:00:20,0.43,633.047,,,127.000,365.000,22
141.117,2026-08-05T19:00:20,0.52,633.047,,,131.000,357.000,21
141.711,2026-08-05T19:00:21,0.62,633.094,,,132.000,355.000,18
142.288,2026-08-05T19:00:22,0.23,633.094,,,132.000,355.000,15
142.864,2026-08-05T19:00:22,0.73,633.094,,,135.000,349.000,12
143.433,2026-08-05T19:00:23,0.49,633.094,,,134.000,351.000,12
144.000,2026-08-05T19:00:23,0.00,633.094,,,134.000,351.000,12
144.565,2026-08-05T19:00:24,0.54,633.094,,,135.000,349.000,12
145.142,2026-08-05T19:00:24,0.26,633.094,,,135.000,349.000,12
145.716,2026-08-05T19:00:25,0.11,633.094,,,136.000,347.000,11
146.290,2026-08-05T19:00:26,0.69,633.094,,,136.000,347.000,9
146.869,2026-08-05T19:00:26,0.06,633.094,,,136.000,347.000,9
147.429,2026-08-05T19:00:27,0.46,633.094,,,138.000,343.000,8
148.009,2026-08-05T19:00:27,0.29,633.094,,,137.000,345.000,8
148.601,2026-08-05T19:00:28,0.00,633.094,,,138.000,343.000,8
149.182,2026-08-05T19:00:28,0.36,633.094,,,137.000,345.000,7
149.761,2026-08-05T19:00:29,0.16,633.094,,,137.000,345.000,7
150.337,2026-08-05T19:00:30,0.29,633.094,,,138.000,343.000,6
150.903,2026-08-05T19:00:30,0.29,633.094,,,138.000,343.000,4
151.476,2026-08-05T19:00:31,0.03,633.094,,,138.000,343.000,4
152.024,2026-08-05T19:00:31,0.31,633.094,,,140.000,339.000,3
152.601,2026-08-05T19:00:32,0.12,633.094,,,140.000,339.000,3
153.172,2026-08-05T19:00:32,0.00,633.094,,,140.000,339.000,3
153.749,2026-08-05T19:00:33,0.14,633.094,,,141.000,337.000,3
154.326,2026-08-05T19:00:34,0.03,633.094,,,140.000,339.000,2
154.901,2026-08-05T19:00:34,0.14,633.094,,,141.000,337.000,2
155.481,2026-08-05T19:00:35,0.07,633.094,,,141.000,337.000,2
156.054,2026-08-05T19:00:35,0.00,633.094,,,141.000,337.000,2
156.630,2026-08-05T19:00:36,0.12,633.094,,,141.000,337.000,2
157.190,2026-08-05T19:00:36,0.00,633.094,,,141.000,337.000,2
157.767,2026-08-05T19:00:37,0.00,633.094,,,141.000,337.000,2
158.345,2026-08-05T19:00:38,0.07,633.094,,,141.000,337.000,2
158.921,2026-08-05T19:00:38,0.00,633.094,,,141.000,337.000,2
159.476,2026-08-05T19:00:39,0.23,633.094,,,141.000,337.000,1
160.054,2026-08-05T19:00:39,0.00,633.094,,,141.000,337.000,1
160.619,2026-08-05T19:00:40,0.00,633.094,,,141.000,337.000,1
161.200,2026-08-05T19:00:40,0.11,632.984,,,142.000,335.000,1
161.776,2026-08-05T19:00:41,0.00,632.953,,,142.000,335.000,1
162.343,2026-08-05T19:00:42,0.16,631.359,,,150.000,317.000,1
162.918,2026-08-05T19:00:42,0.01,631.359,,,150.000,317.000,1
163.495,2026-08-05T19:00:43,0.19,630.516,,,202.000,212.000,1
164.071,2026-08-05T19:00:43,0.13,630.016,,,202.000,212.000,1
164.647,2026-08-05T19:00:44,0.00,630.016,,,202.000,212.000,1
165.229,2026-08-05T19:00:44,0.07,629.328,,,247.000,121.000,1
165.807,2026-08-05T19:00:45,0.06,629.328,,,247.000,121.000,1
166.382,2026-08-05T19:00:46,0.00,629.328,,,247.000,121.000,1
166.945,2026-08-05T19:00:46,0.16,629.328,,,271.000,73.000,0
167.521,2026-08-05T19:00:47,0.00,629.328,,,271.000,73.000,0
168.094,2026-08-05T19:00:47,0.02,629.234,,,272.000,71.000,0
168.672,2026-08-05T19:00:48,0.00,629.234,,,272.000,71.000,0
169.245,2026-08-05T19:00:49,0.00,629.234,,,272.000,71.000,0
169.821,2026-08-05T19:00:49,0.07,628.047,,,275.000,64.000,0
170.398,2026-08-05T19:00:50,0.00,628.047,,,275.000,64.000,0
170.975,2026-08-05T19:00:50,0.13,627.453,,,315.000,0.000,0
171.548,2026-08-05T19:00:51,0.00,627.453,,,315.000,0.000,0
172.125,2026-08-05T19:00:51,0.00,627.453,,,315.000,0.000,0
172.702,2026-08-05T19:00:52,0.03,626.859,,,335.000,0.000,0
173.275,2026-08-05T19:00:53,0.00,626.859,,,335.000,0.000,0
173.857,2026-08-05T19:00:53,0.00,626.859,,,355.000,0.000,0
174.418,2026-08-05T19:00:54,0.06,626.266,,,355.000,0.000,0
174.981,2026-08-05T19:00:54,0.00,626.266,,,355.000,0.000,0
175.550,2026-08-05T19:00:55,0.11,625.609,,,376.000,0.000,0
176.121,2026-08-05T19:00:55,0.00,625.609,,,376.000,0.000,0
176.696,2026-08-05T19:00:56,0.00,625.609,,,376.000,0.000,0
177.269,2026-08-05T19:00:57,0.04,625.016,,,397.000,0.000,0
177.841,2026-08-05T19:00:57,0.00,625.016,,,397.000,0.000,0
178.415,2026-08-05T19:00:58,0.00,625.016,,,397.000,0.000,0
178.985,2026-08-05T19:00:58,0.00,625.016,,,397.000,0.000,0
179.560,2026-08-05T19:00:59,0.00,625.016,,,397.000,0.000,0
180.133,2026-08-05T19:00:59,0.01,625.016,,,397.000,0.000,0
180.711,2026-08-05T19:01:00,0.00,625.016,,,397.000,0.000,0
181.281,2026-08-05T19:01:01,0.00,625.016,,,397.000,0.000,0
181.828,2026-08-05T19:01:01,0.00,625.016,,,397.000,0.000,0
182.403,2026-08-05T19:01:02,0.00,625.016,,,397.000,0.000,0
182.953,2026-08-05T19:01:02,0.00,625.016,,,397.000,0.000,0
183.525,2026-08-05T19:01:03,0.00,625.016,,,397.000,0.000,0
184.089,2026-08-05T19:01:03,0.00,625.016,,,397.000,0.000,0
184.663,2026-08-05T19:01:04,0.00,625.016,,,397.000,0.000,0
185.241,2026-08-05T19:01:05,0.00,625.016,,,397.000,0.000,0
185.819,2026-08-05T19:01:05,0.00,625.016,,,397.000,0.000,0
186.389,2026-08-05T19:01:06,0.00,625.016,,,397.000,0.000,0
186.962,2026-08-05T19:01:06,0.00,625.016,,,397.000,0.000,0
187.529,2026-08-05T19:01:07,0.00,625.016,,,397.000,0.000,0
188.103,2026-08-05T19:01:07,0.00,625.016,,,397.000,0.000,0
188.677,2026-08-05T19:01:08,0.00,625.016,,,397.000,0.000,0
189.250,2026-08-05T19:01:09,0.00,625.016,,,397.000,0.000,0
189.825,2026-08-05T19:01:09,0.00,625.016,,,397.000,0.000,0
190.382,2026-08-05T19:01:10,0.00,625.016,,,397.000,0.000,0
190.959,2026-08-05T19:01:10,0.00,625.016,,,397.000,0.000,0
191.521,2026-08-05T19:01:11,0.00,625.016,,,397.000,0.000,0
192.093,2026-08-05T19:01:11,0.00,625.016,,,397.000,0.000,0
192.659,2026-08-05T19:01:12,0.00,625.016,,,397.000,0.000,0
193.232,2026-08-05T19:01:12,0.00,625.016,,,397.000,0.000,0
193.806,2026-08-05T19:01:13,0.00,625.016,,,397.000,0.000,0
194.375,2026-08-05T19:01:14,0.00,625.016,,,397.000,0.000,0
194.948,2026-08-05T19:01:14,0.00,625.016,,,397.000,0.000,0
195.520,2026-08-05T19:01:15,0.00,625.016,,,397.000,0.000,0
196.093,2026-08-05T19:01:15,0.00,625.016,,,397.000,0.000,0
196.669,2026-08-05T19:01:16,0.00,625.016,,,397.000,0.000,0
197.244,2026-08-05T19:01:17,0.00,625.016,,,397.000,0.000,0
197.817,2026-08-05T19:01:17,0.00,625.016,,,397.000,0.000,0
198.391,2026-08-05T19:01:18,0.00,625.016,,,397.000,0.000,0
198.953,2026-08-05T19:01:18,0.00,625.016,,,397.000,0.000,0
199.530,2026-08-05T19:01:19,0.00,625.016,,,397.000,0.000,0
200.094,2026-08-05T19:01:19,0.00,625.016,,,397.000,0.000,0
200.669,2026-08-05T19:01:20,0.00,625.016,,,397.000,0.000,0
201.236,2026-08-05T19:01:21,0.00,625.016,,,397.000,0.000,0
201.807,2026-08-05T19:01:21,0.00,625.016,,,397.000,0.000,0
202.383,2026-08-05T19:01:22,0.00,625.016,,,397.000,0.000,0
202.958,2026-08-05T19:01:22,0.00,625.016,,,397.000,0.000,0
203.532,2026-08-05T19:01:23,0.00,625.016,,,397.000,0.000,0
204.103,2026-08-05T19:01:23,0.00,625.016,,,397.000,0.000,0
204.675,2026-08-05T19:01:24,0.00,625.016,,,397.000,0.000,0
205.250,2026-08-05T19:01:25,0.00,625.016,,,397.000,0.000,0
205.826,2026-08-05T19:01:25,0.00,625.016,,,397.000,0.000,0
206.387,2026-08-05T19:01:26,0.00,625.016,,,397.000,0.000,0
206.962,2026-08-05T19:01:26,0.00,625.016,,,397.000,0.000,0
207.536,2026-08-05T19:01:27,0.00,625.016,,,397.000,0.000,0
208.109,2026-08-05T19:01:27,0.00,625.016,,,397.000,0.000,0
208.672,2026-08-05T19:01:28,0.00,625.016,,,397.000,0.000,0
209.246,2026-08-05T19:01:29,0.00,625.016,,,397.000,0.000,0
